stock_code,year,name,industry,revenue,net_income,roe,gross_margin,total_assets,fixed_assets,size_log,roa
300225,2021,*ST金泰,化学制品,857959380.9,-110660928.76,-11.56,8.848243143,,,,
600863,2021,华能蒙电,电力,19001287411.44,496977166.66,3.03,10.3023401457,,,,
920089,2021,禾昌聚合,塑料,976885372.05,81452653.03,12.92,16.4791302394,,,,
002310,2021,东方新能,电力,10486627571.98,-1158373779.68,-10.24,9.3082470154,,,,
001359,2021,平安电工,塑料,876576452.69,121802780.95,19.22,32.3521240115,,,,
301538,2021,骏鼎达,塑料,466605591.66,98548062.4,28.69,45.9628064051,,,,
301591,2021,肯特股份,塑料,316701772.64,53325766.42,16.3,35.7114752839,,,,
600982,2021,宁波能源,电力,6935125002.28,473745027.89,12.53,8.7496918353,,,,
920656,2021,海昇药业,化学制药,269043124.09,116606612.27,61.82,57.3583662924,,,,
300995,2021,奇德新材,塑料,319887134.09,32330476.09,6.09,25.5154638095,,,,
600678,2021,四川金顶,水泥,373009528.9,67784777.24,34.62,46.477211352,,,,
000635,2021,英力特,化学原料,2294978165.85,4294957.73,0.16,9.6160753211,,,,
603004,2021,鼎龙科技,化学制品,701172861.46,95007000.87,14.7,31.0430930465,,,,
001358,2021,兴欣新材,化学制品,507987272.42,115535056.49,37.09,38.126265014,,,,
600868,2021,梅雁吉祥,电力,348457577.02,8993726.07,0.38,31.284442767,,,,
000908,2021,*ST景峰,化学制药,811183491.16,-152730862.34,-43.52,62.0868909067,,,,
301459,2021,丰茂股份,橡胶,554659860.66,70018381.42,31.14,27.097074748,,,,
603318,2021,水发燃气,燃气Ⅱ,2397285306.64,41217797.72,4.87,11.542581282,,,,
001376,2021,百通能源,电力,790046734.07,65180167.17,11.26,20.4591209709,,,,
603062,2021,麦加芯彩,化学制品,1990093869.06,325614717.98,82.98,31.5631805065,,,,
301489,2021,思泉新材,电子化学品Ⅱ,448877428.71,57388089.99,17.29,27.6064446025,,,,
301555,2021,惠柏新材,塑料,1688630398.99,67351697.49,13.31,11.0304812333,,,,
001378,2021,德冠新材,塑料,1314380214.26,191295933.22,34.55,26.7915841672,,,,
300180,2021,华峰超纤,塑料,4142226881.4,62696942.76,1.23,18.9616546792,,,,
688716,2021,中研股份,塑料,203006300.76,50129499.7,18.53,47.9703734344,,,,
920010,2021,凯添燃气,燃气Ⅱ,459268967.57,72302383.85,12.57,25.3704398245,,,,
920665,2021,科强股份,橡胶,278825832.87,42585196.36,11.15,34.8159780644,,,,
603276,2021,恒兴新材,化学制品,518089861.35,89722172.99,14.06,33.5005096447,,,,
920469,2021,富恒新材,塑料,410170356.26,35698650.57,13.97,17.1472657364,,,,
920519,2021,万德股份,化学制品,509035081.52,13122521.75,5.39,12.8132955994,,,,
688549,2021,中巨芯,电子化学品Ⅱ,565795608.47,33320264.29,2.96,22.1911908347,,,,
301206,2021,三元生物,化学制品,1675320034.94,535415008.89,68.85,41.9914302866,,,,
301507,2021,民生健康,化学制药,489577282.65,70224308.11,9.95,65.7092477716,,,,
301469,2021,恒达新材,造纸,757740490.52,103621391.9,21.84,24.4932983036,,,,
002608,2021,江苏国信,电力,28942003020.34,-332639083.01,-1.08,-5.0706955563,80474267153.93,31166703474.68,25.11120330758382,-0.004133483842403098
002302,2021,西部建设,水泥,26926362355.54,844760214.16,10.01,10.4380437238,,,,
002211,2021,ST宏达,化学制品,553780997.41,-337902022.2,-152.22,13.9800352363,,,,
000966,2021,长源电力,电力,12163965739.06,-25350276.0,-0.29,1.3315899151,,,,
301518,2021,长华化学,化学制品,3028402019.05,87548871.98,23.73,6.1211047432,,,,
688548,2021,广钢气体,电子化学品Ⅱ,1177897299.72,120614601.79,7.14,31.4476500301,,,,
000937,2021,冀中能源,煤炭开采,31424241158.19,2739346330.99,13.58,27.1298955543,,,,
300434,2021,金石亚药,化学制药,1053504604.27,66480785.93,3.24,56.7423527906,,,,
001210,2021,金房能源,电力,790322486.64,129424648.86,15.7,25.8942173403,,,,
002479,2021,富春环保,电力,4577036692.54,330686411.77,8.49,18.4595788984,,,,
002224,2021,三力士,橡胶,978488633.52,112974133.03,4.25,29.4801616471,,,,
688019,2021,安集科技,电子化学品Ⅱ,686660621.16,125084063.28,11.11,51.0829941387,,,,
300163,2021,先锋新材,化学制品,306256010.49,-3484687.57,-0.58,19.5653563612,,,,
600714,2021,金瑞矿业,化学原料,361353944.35,77360250.02,11.73,36.6162613385,,,,
300082,2021,奥克股份,化学原料,6717428323.07,352237905.21,10.63,9.6635034354,,,,
605008,2021,长鸿高科,塑料,1733337309.21,184982969.44,10.4,21.6010553007,,,,
920566,2021,梓橦宫,化学制药,424129063.73,80105220.08,16.65,80.536441329,,,,
300487,2021,蓝晓科技,塑料,1194906530.13,310856595.18,16.43,44.5685159593,,,,
603055,2021,台华新材,纺织制造,4256569826.64,463708384.73,14.16,25.5441470015,,,,
601113,2021,华鼎股份,化学纤维,8654136549.5,-607243799.21,-15.45,20.5355139645,,,,
002043,2021,兔宝宝,装修建材,9425925257.57,711611887.02,37.48,17.7045146058,,,,
688603,2021,天承科技,电子化学品Ⅱ,375498439.73,44980657.38,20.97,28.6231838319,,,,
688602,2021,康鹏科技,化学制药,1004629176.54,134066824.06,9.8,34.5333696723,,,,
001296,2021,长江材料,非金属材料Ⅱ,933190774.9,96431032.27,9.38,23.3944090332,,,,
600969,2021,郴电国际,电力,3411104686.35,45916939.87,1.28,14.7892768169,15024587763.6,8865693592.67,23.432953880292455,0.0030561197812856307
301395,2021,仁信新材,塑料,1697659786.91,134078358.3,24.16,10.4423754463,,,,
688659,2021,元琛科技,化学制品,501997044.0,70447191.66,12.24,31.3817582739,1059864086.21,220019872.53,20.781406516292826,0.06646813735515299
688578,2021,艾力斯,化学制药,530094158.47,18274567.01,0.62,98.9351212818,,,,
600872,2021,中炬高新,调味发酵品Ⅱ,5115649704.3,741964726.31,17.52,34.869606961,,,,
300067,2021,安诺其,化学制品,1052000568.19,103882665.11,4.98,24.2041028645,,,,
002700,2021,万憬能源,燃气Ⅱ,592302858.74,-187718729.81,-24.97,30.1742770667,,,,
688669,2021,聚石化学,塑料,2541722649.58,83075841.07,5.96,16.0713874198,,,,
300405,2021,科隆股份,化学制品,1089409600.63,11924424.26,1.57,14.2483246086,,,,
000690,2021,宝新能源,电力,9410648533.02,824373483.76,7.55,16.257003776,,,,
920175,2021,东方碳素,非金属材料Ⅱ,324798210.47,45191934.31,14.49,27.1202353371,,,,
002825,2021,纳尔股份,塑料,1758700465.53,61657130.34,6.04,17.7083188868,,,,
000545,2021,金浦钛业,化学原料,2620129585.78,107313110.19,5.76,20.4746139856,,,,
688199,2021,久日新材,化学制品,1252459155.24,165657630.46,6.24,27.5378569287,,,,
688658,2021,悦康药业,化学制药,4965725984.69,545316048.79,14.6,69.242051267,,,,
605180,2021,华生科技,纺织制造,642617939.96,180408690.23,20.2,39.3940667834,,,,
002768,2021,国恩股份,塑料,9765988975.76,642941542.24,19.12,14.7529268083,,,,
688759,2021,必贝特,化学制药,970297.0,-136902180.86,-43.71,41.7619904009,,,,
920017,2021,星昊医药,化学制药,581748263.95,69468797.15,6.89,74.0512946468,,,,
920471,2021,美邦科技,化学制品,537019048.52,101589700.5,29.91,43.9444543467,,,,
920719,2021,宁新新材,非金属材料Ⅱ,378471087.92,73846084.83,16.08,36.4893671691,,,,
600079,2021,ST人福,化学制药,20548930203.66,1317145547.01,10.9,42.7471650828,,,,
603172,2021,万丰股份,化学制品,563664824.91,75052548.64,15.01,29.9882919068,842502884.55,116268089.76,20.55188764398315,0.08908283878468533
600448,2021,华纺股份,纺织制造,3621269854.46,-57274175.1,-4.07,10.8668603842,,,,
900904,2021,神奇B股,化学制药,2303032719.0,69622537.91,3.01,60.1961040311,3148970121.43,1044115432.36,21.870341290747817,0.02210962163031996
688799,2021,华纳药厂,化学制药,1146598969.33,160760741.0,15.81,72.3850246983,,,,
603826,2021,坤彩科技,非金属材料Ⅱ,893092772.18,143698491.86,8.76,34.9893402616,,,,
603755,2021,日辰股份,调味发酵品Ⅱ,338504574.0,81287892.75,12.85,43.4228270664,,,,
603737,2021,三棵树,装修建材,11428710869.07,-416891144.98,-18.71,26.0467339454,,,,
603683,2021,晶华新材,化学制品,1394717048.87,31683406.45,3.33,16.2690063575,,,,
603580,2021,*ST艾艾,塑料,252483297.81,34073044.29,7.55,36.5393166955,,,,
603330,2021,天洋新材,塑料,1067740935.33,110161980.41,15.73,25.6362265174,,,,
603168,2021,莎普爱思,化学制药,629764709.52,35656093.09,2.68,64.3254932193,,,,
603125,2021,常青科技,化学制品,758354193.52,143635441.6,24.55,29.9904866002,,,,
603051,2021,鹿山新材,化学制品,1693205534.42,112964001.67,16.17,14.80935194,,,,
603041,2021,美思德,化学制品,494955740.71,63816103.25,7.07,23.9019773829,,,,
603033,2021,三维股份,橡胶,3364352681.26,124309217.63,4.11,14.7511349861,,,,
601918,2021,新集能源,煤炭开采,12488590186.28,2661637078.88,32.13,44.8650930792,,,,
601778,2021,晶科科技,电力,3767519151.26,327235266.37,2.84,42.1250073993,,,,
601001,2021,晋控煤业,煤炭开采,18265127994.22,4657761791.33,48.57,54.3665996535,,,,
600979,2021,广安爱众,电力,2394042546.09,208948270.32,4.86,30.9695161542,,,,
600917,2021,重庆燃气,燃气Ⅱ,7809781886.88,456339177.25,9.81,10.7081515377,,,,
600905,2021,三峡能源,电力,16417133208.95,6442257096.68,11.43,60.1417182911,,,,
600886,2021,国投电力,电力,43766254477.99,2455819539.24,5.39,29.2842430411,,,,
600744,2021,华银电力,电力,9607357037.98,-2266264257.54,-118.88,-12.2750960617,,,,
600613,2021,神奇制药,化学制药,2303032719.0,69622537.91,3.01,60.1961040311,,,,
600567,2021,山鹰国际,造纸,33032809011.07,1515670557.23,9.27,12.1904686592,,,,
600521,2021,华海药业,化学制药,6643573143.13,487535117.22,7.43,60.004438461,,,,
600333,2021,长春燃气,燃气Ⅱ,1796739862.83,24492620.54,1.16,22.9436632664,,,,
600167,2021,联美控股,电力,3467955369.06,1046246032.22,12.11,44.4000824583,,,,
002909,2021,集泰股份,化学制品,1675539898.37,50689231.18,5.85,21.039462318,,,,
002809,2021,红墙股份,化学制品,1551678649.95,112752966.37,8.24,25.339838401,,,,
002791,2021,坚朗五金,装修建材,8806825398.72,889382845.8,20.25,35.2423071056,,,,
002755,2021,奥赛康,化学制药,3106666569.36,379907787.3,12.53,91.0819813793,,,,
002753,2021,永东股份,橡胶,3759016832.64,317162743.95,15.27,12.7404277888,,,,
002748,2021,世龙实业,化学原料,2174593115.06,195591598.03,18.34,21.1547684789,,,,
002742,2021,*ST三圣,化学制药,2489145222.21,-333437976.48,-25.29,16.2872691831,,,,
002718,2021,友邦吊顶,装修建材,976530286.21,-333031490.17,-28.93,26.4253517985,,,,
002675,2021,东诚药业,化学制药,3912049996.56,151561403.54,3.43,40.9548352357,,,,
002671,2021,龙泉股份,水泥,1375875517.55,17655389.49,0.8,23.9190217961,,,,
002666,2021,德联集团,化学制品,5192893100.24,248869709.76,7.6,13.4436383025,,,,
002648,2021,卫星化学,化学原料,28557039117.13,6006510688.6,36.42,31.6622744907,,,,
002584,2021,西陇科学,电子化学品Ⅱ,5379903593.41,187064486.08,8.84,10.1105636952,,,,
002495,2021,佳隆股份,调味发酵品Ⅱ,279795197.05,26716169.94,2.21,32.8897240876,,,,
002440,2021,闰土股份,化学制品,5572265054.85,835615920.37,9.05,27.3730524623,,,,
002386,2021,天原股份,化学原料,18824859935.83,644520975.15,12.0,10.0037705539,,,,
002263,2021,大东南,塑料,1673681589.09,243263795.22,9.63,21.6953228635,,,,
002235,2021,安妮股份,造纸,393751197.65,22605972.47,1.84,23.3142178025,,,,
002088,2021,鲁阳节能,装修建材,3163810057.0,534178668.95,21.73,34.7098750271,,,,
002068,2021,黑猫股份,橡胶,7930397691.95,431401715.34,0.14,12.7871903239,,,,
002067,2021,景兴纸业,造纸,6224614594.7,441121948.56,8.62,14.9123437467,,,,
002042,2021,华孚时尚,纺织制造,16708437212.1,569742293.45,9.24,9.6382740763,,,,
002037,2021,保利联合,化学制品,6028172798.92,-59240219.04,-1.8,22.1487269819,,,,
000850,2021,华茂股份,纺织制造,3498490430.01,481433324.31,10.61,19.4511119768,,,,
000601,2021,韶能股份,电力,3980432746.14,26824857.11,0.59,19.037701803,,,,
000571,2021,新大洲A,煤炭开采,1187477405.42,-147479252.42,-32.73,38.9798687956,,,,
000420,2021,吉林化纤,化学纤维,3580154587.89,-129223717.74,-4.25,8.8751505551,,,,
900917,2021,海欣B股,化学制药,1511255284.73,132091780.53,3.12,46.93488008,,,,
688718,2021,唯赛勃,塑料,379186008.35,50479049.29,9.33,34.9372523966,,,,
688683,2021,莱尔科技,电子化学品Ⅱ,455042332.42,67744752.2,9.32,31.7060537715,,,,
688566,2021,吉贝尔,化学制药,509693982.77,114901343.14,7.22,87.8123174297,,,,
688553,2021,汇宇制药,化学制药,1823733127.05,445858609.04,32.59,91.3749123122,,,,
688302,2021,海创药业,化学制药,,-306179915.29,-34.5,,,,,
688268,2021,华特气体,电子化学品Ⅱ,1347263352.94,129320325.37,9.85,24.1947479339,,,,
688247,2021,宣泰医药,化学制药,315470565.08,134916035.31,21.22,78.1274559221,,,,
688219,2021,会通股份,塑料,4900932921.19,54050553.77,3.19,9.4385875071,,,,
688197,2021,首药控股,化学制药,13032547.17,-144921397.32,-195.94,99.9323708567,,,,
688189,2021,南新制药,化学制药,743658931.04,-161880790.25,-10.83,87.1247308593,,,,
688133,2021,泰坦科技,化学制品,2164238364.74,143954310.29,9.53,21.2463463323,,,,
605016,2021,百龙创园,化学制品,653356099.29,104479175.56,10.3,27.8069809446,,,,
603879,2021,永悦科技,塑料,396238712.72,6428092.63,1.22,10.9822909431,,,,
603790,2021,雅运股份,化学制品,929576286.32,68429131.87,5.93,28.9351511337,,,,
603707,2021,健友股份,化学制药,3686692951.54,1059293331.14,25.29,56.70585588,,,,
603681,2021,永冠新材,化学制品,3840048136.62,225511978.96,12.75,12.9853904334,,,,
603612,2021,索通发展,非金属材料Ⅱ,9457947449.26,620048524.3,15.3,17.0920057238,,,,
603378,2021,亚士创能,装修建材,4715130723.26,-543993247.81,-31.4,24.0198514744,,,,
603229,2021,奥翔药业,化学制药,569698344.37,145930186.17,12.27,54.787418016,,,,
603110,2021,东方材料,化学制品,395886104.52,55692082.55,8.49,26.8195829224,,,,
601908,2021,京运通,电力,5525603628.02,828159225.47,8.08,34.4392090468,,,,
601678,2021,滨化股份,化学原料,9268141592.95,1625919450.69,18.49,37.260615588,,,,
601216,2021,君正集团,化学原料,19296995392.33,4536074324.33,21.06,34.8588574231,,,,
601139,2021,深圳燃气,燃气Ⅱ,21414734213.1,1353966552.27,11.32,19.7822555613,,,,
600900,2021,长江电力,电力,55646253991.83,26272998503.24,14.92,62.0584026421,,,,
600851,2021,海欣股份,化学制药,1511255284.73,132091780.53,3.12,46.93488008,,,,
600758,2021,辽宁能源,煤炭开采,5914532149.93,26622270.92,0.53,21.4335964836,,,,
600642,2021,申能股份,电力,25803788094.68,1536131938.52,5.01,10.7426369127,,,,
600500,2021,中化国际,化学制品,80782394301.36,2153746936.64,17.61,10.0486273394,,,,
600328,2021,中盐化工,化学原料,13413440390.86,1476906871.09,19.03,25.9236807621,,,,
600236,2021,桂冠电力,电力,8589516272.44,1508782315.77,9.58,38.8619043333,,,,
600157,2021,永泰能源,电力,27180435807.65,1127744153.41,2.06,22.6123558438,,,,
600052,2021,东望时代,电力,233458452.73,-40002103.62,-1.19,23.3922427573,,,,
600032,2021,浙江新能,电力,3234875632.51,689245139.12,9.42,59.7421589463,,,,
600023,2021,浙能电力,电力,71075745807.66,-836732466.55,-1.28,-2.080830084,,,,
301246,2021,宏源药业,化学制药,1577859433.57,493849962.45,34.51,33.6354461544,,,,
300980,2021,祥源新材,塑料,461939610.27,87736339.15,12.57,37.0907771364,,,,
300715,2021,凯伦股份,装修建材,2585783925.51,71923477.59,3.3,30.3448608849,,,,
300535,2021,达威股份,化学制品,629818182.66,65836532.64,7.63,36.8922164058,,,,
300483,2021,首华燃气,燃气Ⅱ,1823556314.07,64412670.46,2.34,25.6298086445,,,,
300429,2021,强力新材,电子化学品Ⅱ,1038704786.72,114848305.8,5.8,33.0523096764,,,,
300230,2021,永利股份,塑料,3213206844.64,200692252.44,8.88,25.381902537,,,,
300198,2021,ST纳川,装修建材,678363322.05,-109330625.16,-7.69,14.4812030776,,,,
300169,2021,天晟新材,化学制品,761001952.17,-164090770.94,-30.56,17.7732606762,,,,
003002,2021,壶化股份,化学制品,737799766.87,81210077.23,7.82,38.1665602125,,,,
002817,2021,黄山胶囊,化学制药,379891008.7,56887811.36,7.25,32.0009006889,,,,
002793,2021,罗欣药业,化学制药,6477932590.01,406096223.38,9.63,50.1904183851,,,,
002650,2021,ST加加,调味发酵品Ⅱ,1754683993.13,-80163857.75,-3.08,20.0521228858,,,,
002601,2021,龙佰集团,化学原料,20617052351.18,4676429064.32,27.05,41.926858985,,,,
002549,2021,凯美特气,化学制品,667505861.23,138808148.09,13.44,41.9488109848,,,,
002497,2021,雅化集团,化学制品,5241340715.47,936626263.32,16.33,35.173623313,,,,
002453,2021,华软科技,化学制品,3942318263.57,-226760801.12,-13.93,8.4836613421,,,,
002361,2021,神剑股份,塑料,2591275505.89,84311938.66,4.45,15.0379262434,,,,
002333,2021,罗普斯金,装修建材,1443023624.24,33650476.45,1.9,13.032288596,2268100309.31,603979685.15,21.54220844992471,0.014836414558859229
002274,2021,华昌化工,化学原料,9413327788.57,1633401018.24,45.9,27.3170979776,,,,
002259,2021,升达林业,燃气Ⅱ,1512280932.55,50199960.97,60.18,11.1002661038,,,,
002145,2021,钛能化学,化学原料,5374133599.51,1216661880.07,19.05,36.0802266888,,,,
002109,2021,兴化股份,化学原料,2837245532.12,538634842.24,10.56,27.1456681659,,,,
002064,2021,华峰化学,化学纤维,28367201942.51,7936695010.2,51.91,38.700771722,,,,
002015,2021,协鑫能科,电力,11328499091.75,1013462313.21,14.29,22.9048838727,,,,
000949,2021,新乡化纤,化学纤维,8827984358.29,1384118949.78,27.46,33.0196107457,,,,
000883,2021,湖北能源,电力,22628852706.05,2349202715.24,7.92,16.6374441065,,,,
000875,2021,电投绿能,电力,13253804161.79,500043875.15,5.18,21.7235047973,,,,
000818,2021,航锦科技,化学原料,4858570751.27,732306304.55,23.0,28.1463140402,,,,
000813,2021,德展健康,化学制药,734479885.95,-57581886.98,-1.02,66.9758254569,,,,
000788,2021,北大医药,化学制药,2236776376.12,43143838.36,3.33,41.0926717339,,,,
000767,2021,晋控电力,电力,15274800598.55,3840732.04,-0.27,15.8098845645,,,,
000552,2021,甘肃能化,煤炭开采,10022207095.7,1734376193.3,4.63,42.8216648683,,,,
000543,2021,皖能电力,电力,21032266848.21,-1328807627.36,-8.44,-4.5908689107,,,,
920489,2021,佳先股份,化学原料,479475695.03,62218046.24,13.67,22.9631312246,,,,
900937,2021,华电B股,电力,18919607541.07,-923904201.32,,25.408489523,,,,
900913,2021,国新B股,燃气Ⅱ,12607623861.14,45361703.3,1.05,11.0141811098,,,,
688428,2021,诺诚健华,化学制药,1043032783.04,-64546012.27,-1.24,93.7042563122,,,,
688267,2021,中触媒,化学制品,560834783.45,133671641.65,17.2,45.1697336944,,,,
605318,2021,法狮龙,装修建材,663115631.65,58772441.05,6.83,27.5852874566,,,,
605162,2021,新中港,电力,770843823.61,113687473.11,13.68,21.8804641296,,,,
605122,2021,四方新材,水泥,1350172629.95,133863168.71,6.79,21.4860943664,,,,
605055,2021,迎丰股份,纺织制造,1300793220.27,88294607.12,8.15,17.4028912784,,,,
603991,2021,至正股份,塑料,128135999.85,-53429329.84,-15.52,6.5238649948,,,,
603948,2021,建业股份,化学制品,2799499506.04,290022352.04,18.91,17.8680908109,,,,
603863,2021,松炀资源,造纸,597070285.66,8873774.26,0.75,10.8691493177,,,,
603739,2021,蔚蓝生物,化学制品,1150823565.24,132573196.74,9.42,46.2552302619,,,,
603227,2021,雪峰科技,化学制品,5568356792.88,443109529.93,19.78,31.6748337173,,,,
603073,2021,彩蝶实业,化学纤维,830260147.65,130992878.23,23.9,29.4460533692,,,,
603038,2021,华立股份,装修建材,1159038224.64,21590120.58,1.83,10.5190190727,,,,
603020,2021,爱普股份,化学制品,3344556762.67,202604790.46,8.5,16.0030687723,,,,
601985,2021,中国核电,电力,62695062465.44,8216509034.73,12.3,44.4055200481,,,,
601699,2021,潞安环能,煤炭开采,45322071977.72,6731113540.71,22.1,48.5750238131,,,,
601225,2021,陕西煤业,煤炭开采,152307544839.6,21419341833.26,21.5,36.8426596145,,,,
601065,2021,江盐集团,化学原料,2055244868.47,181923705.52,11.07,30.241801098,,,,
600802,2021,福建水泥,水泥,3616507449.75,310032403.86,17.36,20.882511373,,,,
600780,2021,通宝能源,电力,7830839274.74,186097914.14,3.28,7.0911821393,,,,
600726,2021,华电能源,电力,18919607541.07,-923904201.32,,25.408489523,,,,
600617,2021,国新能源,燃气Ⅱ,12607623861.14,45361703.3,1.05,11.0141811098,,,,
600578,2021,京能电力,电力,22239966915.05,-3116470184.02,-14.3,-7.9953415699,,,,
600230,2021,沧州大化,化学制品,3028060341.51,-32256483.09,-0.91,5.8424037419,,,,
301429,2021,森泰股份,装修建材,914531703.29,100411402.39,22.55,22.1676375079,,,,
301263,2021,泰恩康,化学制药,653651415.43,120065941.64,18.48,50.1220044838,,,,
301066,2021,万事利,纺织制造,669622939.81,50907096.26,9.39,40.9258529267,,,,
301065,2021,本立科技,化学制药,621104645.37,54824924.5,8.16,16.6083538626,,,,
301037,2021,保立佳,化学制品,2974838701.52,50451374.64,7.94,12.2887660088,,,,
300891,2021,惠云钛业,化学原料,1552700559.8,196976609.86,16.12,23.684393263,,,,
300819,2021,聚杰微纤,纺织制造,480329632.98,30669928.72,3.82,18.4453084833,,,,
300737,2021,科顺股份,装修建材,7770724151.68,672619138.53,14.46,28.5143712641,,,,
300702,2021,天宇股份,化学制药,2545009527.24,204676095.23,5.65,36.6524987064,,,,
300684,2021,中石科技,电子化学品Ⅱ,1247597167.88,131678398.43,7.96,26.1468631148,,,,
300599,2021,雄塑科技,装修建材,2357742682.69,111054159.18,5.05,15.8903784582,,,,
300587,2021,天铁科技,橡胶,1713270590.85,302406229.99,17.76,50.993567986,,,,
300539,2021,横河精密,塑料,696017062.82,22055037.32,4.38,18.0330821749,,,,
300537,2021,广信材料,电子化学品Ⅱ,618902409.38,-410562249.95,-45.73,27.2218009732,,,,
300267,2021,尔康制药,化学制药,2235302787.8,-791202027.47,-14.83,23.3408055905,,,,
300236,2021,上海新阳,电子化学品Ⅱ,1016367386.05,93668329.4,2.47,35.4298482962,,,,
300199,2021,翰宇药业,化学制药,735971144.61,30807791.13,1.89,72.0416445173,,,,
300174,2021,元力股份,化学制品,1608014242.66,152032378.79,8.68,23.4654298177,,,,
300109,2021,新开源,化学制品,1220275246.33,207047711.24,6.46,40.3893856998,,,,
002923,2021,润都股份,化学制药,1189926867.84,139766332.61,13.06,61.4399775153,,,,
002917,2021,金奥博,化学制品,815109837.12,39899531.42,5.2,25.7242115051,,,,
002872,2021,ST天圣,化学制药,736685771.58,-67805395.08,-2.94,41.2635365982,,,,
002826,2021,易明医药,化学制药,725459075.46,42476491.18,6.06,35.9088548,,,,
002597,2021,金禾实业,化学制品,5845322601.18,1177102453.7,22.09,28.1709788245,,,,
002098,2021,浔兴股份,纺织制造,2261739714.39,126131355.53,14.31,33.1397928237,,,,
002004,2021,华邦健康,化学制药,12431125507.27,667809439.39,6.89,38.2014348668,,,,
001331,2021,胜通能源,燃气Ⅱ,4881175448.29,173991197.91,26.66,5.0841987435,,,,
000955,2021,欣龙控股,纺织制造,1016691476.64,9879550.48,1.22,10.9494762755,,,,
000931,2021,中关村,化学制药,1955834389.32,-113928031.24,-6.87,51.5332455168,,,,
000881,2021,中广核技,化学制品,7998857682.91,176723237.79,2.92,19.6103130456,,,,
000691,2021,*ST亚太,化学原料,521559903.94,16204628.33,14.67,22.2882041817,,,,
000600,2021,建投能源,电力,15040803080.87,-2210300112.88,-19.86,-4.7905772034,,,,
000565,2021,渝三峡A,化学制品,489313953.05,71268035.36,5.8,27.7577676078,,,,
000507,2021,珠海港,电力,6551824179.43,464216051.06,7.46,17.911124466,,,,
920834,2021,三维装备,橡胶,284538511.9,39724803.52,27.7,32.9422061794,,,,
920580,2021,科创新材,装修建材,121836725.56,26502739.2,13.15,43.1579341683,,,,
920367,2021,新赣江,化学制药,207913346.74,54830811.11,22.08,44.0158283895,,,,
688690,2021,纳微科技,化学制药,446346784.3,188089735.96,23.84,83.8942030617,,,,
688639,2021,华恒生物,化学制品,954096078.53,168235540.04,18.12,32.3298569338,,,,
688382,2021,益方生物,化学制药,,-357911474.59,-42.22,,,,,
688357,2021,建龙微纳,化学制品,877645727.41,275405809.23,24.16,46.5402392495,,,,
688235,2021,百济神州,化学制药,7588957000.0,-9747673000.0,-44.83,86.0152455733,,,,
688179,2021,阿拉丁,化学制品,287661274.91,89360811.3,10.74,62.262420048,,,,
688065,2021,凯赛生物,化学制品,2363482648.8,594719102.93,5.64,35.629418102,,,,
603980,2021,吉华集团,化学制品,2253640681.14,136449703.66,3.05,16.5919484902,,,,
603931,2021,格林达,电子化学品Ⅱ,779618931.02,140543197.04,12.14,27.4821298579,,,,
603928,2021,兴业股份,塑料,1972347577.38,129673335.25,8.89,14.2123817838,,,,
603811,2021,诚意药业,化学制药,693964770.25,170797181.44,18.46,70.8745779433,,,,
603706,2021,东方环宇,燃气Ⅱ,988344645.81,155814225.93,10.07,25.8584356119,,,,
603693,2021,江苏新能,电力,1858893095.42,308677407.83,6.41,49.1538389922,,,,
603676,2021,卫信康,化学制药,1033622524.77,95911098.26,9.44,51.5876419681,,,,
603288,2021,海天味业,调味发酵品Ⅱ,25004031043.49,6670757811.72,31.63,38.6624571545,,,,
603188,2021,亚邦股份,化学制品,840604092.78,-140027994.7,-6.16,11.6666143827,,,,
603080,2021,新疆火炬,燃气Ⅱ,899814190.46,102143320.35,8.3,28.6877646748,,,,
600935,2021,华塑股份,化学原料,6739223586.39,785436195.17,16.96,25.8276577243,,,,
600774,2021,汉商集团,化学制药,1475250374.49,85679135.85,8.86,62.8037159069,,,,
600475,2021,华光环能,电力,8376838878.96,755353864.54,10.12,19.8734727253,,,,
600226,2021,亨通股份,电力,681244921.86,375030039.69,14.28,17.3655003383,,,,
600216,2021,浙江医药,化学制药,9129094496.62,1045322100.27,12.64,40.8513500552,,,,
600135,2021,乐凯胶片,塑料,2235030946.59,54337072.76,2.1,15.5332088144,,,,
301281,2021,科源制药,化学制药,420888625.75,78172475.7,20.08,42.1011110206,,,,
301196,2021,唯科科技,塑料,1159145858.49,191797292.57,18.66,33.866731225,,,,
301156,2021,美农生物,化学制品,546254749.11,70557737.3,24.42,29.5740244352,,,,
301089,2021,拓新药业,化学制药,502482146.82,65710976.75,10.7,37.9153358971,,,,
301069,2021,凯盛新材,化学原料,879591549.14,193379071.9,20.04,36.8613989547,,,,
301036,2021,双乐股份,化学制品,1336104395.88,95268437.53,7.2,17.9489452441,,,,
300920,2021,润阳科技,塑料,501501738.99,90069906.29,7.86,34.6224115912,,,,
300806,2021,斯迪克,塑料,1984158009.35,209943422.22,15.3,26.9595868711,,,,
300767,2021,震安科技,橡胶,670326977.95,87464864.7,7.67,41.6796424358,,,,
300758,2021,七彩化学,化学制品,1346896198.64,179971838.62,11.34,31.6127144638,,,,
300731,2021,科创新源,橡胶,568414718.4,-12747816.68,-2.16,29.3032393107,,,,
300655,2021,晶瑞电材,电子化学品Ⅱ,1832087602.85,200996573.6,13.99,21.1240935803,,,,
