报告日,流动资产,货币资金,结算备付金,拆出资金,交易性金融资产,买入返售金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付款项,应收股利,应收利息,应收保费,应收分保账款,应收分保合同准备金,应收出口退税,应收补贴款,应收保证金,内部应收款,其他应收款,其他应收款(合计),存货,划分为持有待售的资产,待摊费用,待处理流动资产损益,一年内到期的非流动资产,其他流动资产,流动资产合计,非流动资产,发放贷款及垫款,债权投资,其他债权投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,可供出售金融资产,长期股权投资,投资性房地产,长期应收款,其他权益工具投资,其他非流动金融资产,其他长期投资,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,在建工程合计,在建工程,工程物资,固定资产净额,固定资产清理,固定资产及清理合计,生产性生物资产,公益性生物资产,油气资产,合同资产,使用权资产,无形资产,开发支出,商誉,长期待摊费用,股权分置流通权,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,流动负债,短期借款,向中央银行借款,吸收存款及同业存放,拆入资金,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付账款,预收款项,合同负债,卖出回购金融资产款,应付手续费及佣金,应付职工薪酬,应交税费,应付利息,应付股利,应付保证金,内部应付款,其他应付款,其他应付款合计,其他应交款,担保责任赔偿准备金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,国际票证结算,国内票证结算,预提费用,预计流动负债,应付短期债券,划分为持有待售的负债,一年内的递延收益,一年内到期的非流动负债,其他流动负债,流动负债合计,非流动负债,长期借款,应付债券,应付债券：优先股,应付债券：永续债,租赁负债,长期应付职工薪酬,长期应付款,长期应付款合计,专项应付款,预计非流动负债,长期递延收益,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,所有者权益,实收资本(或股本),其他权益工具,优先股,永续债,资本公积,减:库存股,其他综合收益,专项储备,盈余公积,一般风险准备,未确定的投资损失,未分配利润,拟分配现金股利,外币报表折算差额,归属于母公司股东权益合计,少数股东权益,所有者权益(或股东权益)合计,负债和所有者权益(或股东权益)总计,数据源,是否审计,公告日期,币种,类型,更新日期,stock_code
20040630,,497287531.93,,,70000000.0,,,450368453.2,52484617.01,397883836.19,,3890993.75,,,,,,,,,,85646845.66,85646845.66,255434213.32,,,,,,1362628037.86,,,75500.0,,,,,80108518.0,,,,,,1360236595.43,698972308.01,661264287.42,,215125205.01,204919156.28,10206048.73,661264287.42,,661264287.42,,,,,,74862403.78,,,,,,,1031435914.21,2394063952.07,,352802511.51,,,,,,276555202.88,132327936.0,144227266.88,9909766.25,,,,14718542.5,3220767.83,,9502750.57,,,41349154.19,50851904.76,,,,,,,,,6395022.39,,,,,,,714453718.12,,250000000.0,,,,,,,,,,,,3561500.0,253561500.0,968015218.12,,457312830.0,,,,558919077.15,,,,159424924.74,,,245939202.04,,572131.87,1422168165.8,3880568.15,1426048733.95,2394063952.07,定期报告,未审计,20040729,CNY,合并期末,2020-03-13T08:29:48,000756
20040331,,462467521.2,,,51177842.0,,,389848767.18,31557398.48,358291368.7,,5354933.06,,,,,,,,,,110322607.96,110322607.96,240561384.12,,,,,,1259733055.52,,,75500.0,,,,,80108518.0,,,,,,1355042282.71,677021654.25,678020628.46,,168907071.27,158701022.54,10206048.73,678020628.46,,678020628.46,,,,,,69773431.78,,,,,,,996885149.51,2256618205.03,,275145026.64,,,,,,276162868.54,107757441.0,168405427.54,7647752.03,,,,13510695.1,-409286.45,,5786059.07,,,36476561.14,42262620.21,,,,,,,,,4090000.0,,,,,,,618409676.07,,200000000.0,,,,,,,,,,,,3561500.0,203561500.0,821971176.07,,457312830.0,,,,558919077.15,,,,159424924.74,,,254502401.11,,580386.87,1430739619.87,3907409.09,1434647028.96,2256618205.03,定期报告,未审计,20040417,CNY,合并期末,2020-03-13T08:29:48,000756
20031231,,413986014.3,,,31177842.0,,,300624085.83,40950704.97,259673380.86,,4157098.07,,,,,,,,,,104258510.22,104258510.22,250537957.72,,,,,,1104741508.14,,,75500.0,,,,,80108518.0,,,,,,1352596074.87,653386788.34,699209286.53,,130803169.02,120597120.29,10206048.73,699209286.53,,699209286.53,,,,,,70442662.78,,,,,,,980639136.33,2085380644.47,,174156000.0,,,,,,237546541.81,92199948.18,145346593.63,8541346.03,,,,12789206.44,-19525415.51,,5795059.07,,,37941290.89,43736349.96,,,,,,,,,7302547.67,,,,,,,464546576.4,,200000000.0,,,,,,,,,,,,3561500.0,203561500.0,668108076.4,,457312830.0,,,,558919077.15,,,,159424924.74,,,236903608.28,18292513.2,744056.87,1413304497.04,3968071.03,1417272568.07,2085380644.47,定期报告,是,20050325,CNY,合并期末,2020-03-13T08:29:48,000756
20030930,,448329153.9,,,30004200.0,,,357474851.3,23924658.74,333550192.56,,2415066.39,,,,,,,,,,114418199.94,114418199.94,229168558.53,,,,,,1181810030.06,,,75500.0,,,,,76428316.56,,,,,,1101257075.81,635304408.65,465952667.16,,337219926.23,328661776.4,8558149.83,465952667.16,,465952667.16,,,,,,71426777.56,,,,,,,951103187.51,2132913217.57,,202771000.0,,,,,,231998825.82,85982005.34,146016820.48,7903534.39,,,,11911466.71,-7291179.02,,6665983.94,,,40650748.13,47316732.07,,,,,,,,,2784966.15,,,,,,,497395346.12,,200000000.0,,,,,,,,,,,,3561500.0,203561500.0,700956846.12,,457312830.0,,,,558919077.15,,,,148905850.41,,,264158111.38,,,1429295868.94,2660502.51,1431956371.45,2132913217.57,定期报告,未审计,20031020,CNY,合并期末,2020-03-13T08:29:48,000756
20030630,,429978157.97,,,,,,355046795.28,31716589.21,323330206.07,,3868049.14,,,,,,,,,,99920975.84,99920975.84,225465372.86,,,,,,1114279351.09,,,75500.0,,,,,63554518.0,,,,,,1099254779.83,618817475.05,480437304.78,,296352245.87,287794096.04,8558149.83,480437304.78,,480437304.78,,,,,,72534167.56,,,,,,,912953736.21,2027233087.3,,130000000.0,,,,,,199086972.62,50298566.88,148788405.74,13470764.13,,,,10703971.24,-15762621.01,,10666757.5,,,47787139.39,58453896.89,,,,,,,,,2000000.0,,,,,200000000.0,,597952983.87,,,,,,,,,,,,,,3561500.0,3561500.0,601514483.87,,457312830.0,,,,558919077.15,,,,148905850.41,,,257885017.26,,,1423022774.82,2695828.61,1425718603.43,2027233087.3,定期报告,未审计,20030728,CNY,合并期末,2020-03-13T08:29:48,000756
20030331,,452680683.06,,,,,,350202377.53,19045728.7,331156648.83,,4215994.12,,,,,,,,,,108328604.18,108328604.18,216334986.06,,,,,,1131762644.95,,,75500.0,,,,,63554518.0,,,,,,1093891489.86,603222759.2,490668730.66,,217188941.02,208630791.19,8558149.83,490668730.66,,490668730.66,,,,,,68100345.56,,,,,,,839588035.24,1971350680.19,,130000000.0,,,,,,166394978.42,41805366.88,124589611.54,8737496.27,,,,9591617.02,-24584080.3,,32554317.5,,,35918223.82,68472541.32,,,,,,,,,3000000.0,,,,,200000000.0,,561612552.73,,,,,,,,,,,,,,3561500.0,3561500.0,565174052.73,,457312830.0,,,,558919077.15,,,,148905850.41,,,238352283.26,,,1403490040.82,2686586.64,1406176627.46,1971350680.19,定期报告,未审计,20030422,CNY,合并期末,2020-03-13T08:29:48,000756
20021231,,503467118.6,,,,,,266145005.69,13256368.2,252888637.49,,3401774.74,,,,,,,,,,117596866.22,117596866.22,218634068.33,,,,,,1109244833.58,,,75500.0,,,,,55277318.0,,,,,,1085199625.04,585157010.1,500042614.94,,163298859.55,154740709.72,8558149.83,500042614.94,,500042614.94,,,,,,68331382.56,,,,,,,787025675.05,1896270508.63,,140000000.0,,,,,,116877846.6,6800000.0,110077846.6,6794110.56,,,,9832743.4,-22029554.22,,5135547.7,,,32499211.31,37634759.01,,,,,,,,,3000000.0,,,,,200000000.0,,492109905.35,,,,,,,,,,,,,,3561500.0,3561500.0,495671405.35,,457312830.0,,,,558919077.15,,,,148905850.41,,,232785155.1,27438769.8,,1397922912.66,2676190.62,1400599103.28,1896270508.63,定期报告,是,20040329,CNY,合并期末,2020-03-13T08:29:48,000756
20020930,,534455981.62,,,,,,315257372.72,9303086.0,305954286.72,,2497955.27,,,,,,,,,,112610162.07,112610162.07,205608126.46,,,,,,1170429598.14,,,75500.0,,,,,55277318.0,,,,,,970711246.59,568901330.58,401809916.01,,201363687.26,199333277.43,2030409.83,401809916.01,,401809916.01,,,,,,68517238.56,,,,,,,727043659.83,1897473257.97,,130000000.0,,,,,,127674935.92,37506902.0,90168033.92,11067867.92,,,,11409754.3,-17633597.79,,5660027.7,,,26248843.03,31908870.73,,,,,,,,,2907185.85,,,,,,,297335016.93,,200000000.0,,,,,,,,,,,,3561500.0,203561500.0,500896516.93,,457312830.0,,,,558919077.15,,,,131672953.85,,,247416529.97,,,1395321390.97,1255350.07,1396576741.04,1897473257.97,其他,未审计,20021024,CNY,合并期末,2020-03-13T08:29:48,000756
20020630,,578411054.09,,,,,,306127222.81,16039959.1,290087263.71,,3210601.58,,,,,,,,,,118153700.57,118153700.57,204412200.23,,,,,,1210314779.28,,,75500.0,,,,,55277318.0,,,,,,962963031.0,551288448.53,411674582.47,,125269607.5,123239197.67,2030409.83,411674582.47,,411674582.47,,,,,,68976524.56,,,,,,,661273532.53,1871588311.81,,130000000.0,,,,,,109211763.0,21662000.0,87549763.0,12451383.11,,,,10590034.44,-15216115.81,,11833174.1,,,26560366.01,38393540.11,,,,,,,,,1500000.0,,,,,,,286930604.85,,200000000.0,,,,,,,,,,,,3561500.0,203561500.0,490492104.85,,457312830.0,,,,558919077.15,,,,132190874.73,,,231426645.04,,,1379849426.92,1246780.04,1381096206.96,1871588311.81,其他,未审计,20020805,CNY,合并期末,2020-03-13T08:29:48,000756
20020331,,607852905.99,,,,,,297385216.02,16981219.2,280403996.82,,4450099.51,,,,,,,,,,118048413.6,118048413.6,206379074.06,,,,,,1234115709.18,,,163500.0,,,,,57554318.0,,,,,,951427993.85,534319323.75,417108670.1,,107541088.09,105510678.26,2030409.83,417108670.1,,417108670.1,,,,,,69435810.56,,,,,,,651803386.75,1885919095.93,,167100000.0,,,,,,105841479.2,4500000.0,101341479.2,13322779.44,,,,10087808.13,-4419934.5,,40988374.1,,,32472242.56,73460616.66,,,,,,,,,2217463.3,,,,,,,367610212.23,,150000000.0,,,,,,,,,,,,3561500.0,153561500.0,521171712.23,,457312830.0,,,,558919077.15,,,,133852524.73,,,214047532.63,,,1364131964.51,615419.19,1364747383.7,1885919095.93,其他,未审计,20020419,CNY,合并期末,2020-03-13T08:29:48,000756
20011231,,617030035.0,,,,,,265696514.96,27998005.65,237698509.31,,3185242.32,,,,,,,,,,107853272.42,107853272.42,197590074.36,,,,,,1191355139.06,,,163500.0,,,,,55621022.29,,,,,,946246176.69,516904048.37,429342128.32,,91163434.74,82013024.91,9150409.83,429342128.32,,429342128.32,,,,,,69075096.56,,,,,,,645365181.91,1836720320.97,,182100000.0,,,,,,83462972.56,11684000.0,71778972.56,10605600.92,,,,9966851.41,-7744725.44,,41678827.38,,,19694293.36,61373120.74,,,,,,,,,2600000.0,,,,,,,342363820.19,,150000000.0,,,,,,,,,,,,3561500.0,153561500.0,495925320.19,,457312830.0,,,,558919077.15,,,,133852524.73,,,190439498.49,,,1340523930.37,271070.41,1340795000.78,1836720320.97,其他,是,20020325,CNY,合并期末,2020-03-13T08:29:48,000756
20010630,,308941722.86,,,,,,258048883.62,19651500.0,238397383.62,,3243808.72,,,,,,,,,,68505120.88,68505120.88,178241064.34,,1303772.08,,,,818284372.5,,,163500.0,,,,,38500000.0,,,,,,908620322.0,492960272.17,415660049.83,,89493691.74,87460416.88,2033274.86,415660049.83,,415660049.83,,,,,,61619226.0,,,,,,,605436467.57,1423720840.07,,299300000.0,,,,,,100043800.91,22629600.0,77414200.91,11367039.36,,,,9105127.22,-1067700.69,,9113174.1,,,16193356.44,25306530.54,,,,,,,,,94200.0,,,,,,,444148997.34,,,,,,,,,,,,,,3561500.0,3561500.0,447710497.34,,427312830.0,,,,218402458.3,,,,113567669.92,,,216476308.51,,,975759266.73,251076.0,976010342.73,1423720840.07,其他,未审计,20010726,CNY,合并期末,2020-03-13T08:29:48,000756
20001231,,279225711.56,,,,,,229841108.82,9495259.28,220345849.54,,6700584.42,,,,,,,,,,84702812.38,84702812.38,166121510.65,,899393.0,,,,762095983.65,,,,,,,,38663500.0,,,,,,896876180.18,460999541.46,435876638.72,,63775402.75,61735431.31,2039971.44,435876638.72,,435876638.72,,,,,,62315248.0,,,,,,,600630789.47,1362726773.12,,259100000.0,,,,,,101954803.98,27669400.0,74285403.98,5747527.45,,,,8389761.25,4563274.84,,38853599.05,,,12144333.86,50997932.91,,,,,,,,,2500000.0,,,,,,,433253300.43,,,,,,,,,3561500.0,,,,,,3561500.0,436814800.43,,427312830.0,,,,218402458.3,,,,113462310.71,,,166518592.59,,,925696191.6,215781.09,925911972.69,1362726773.12,其他,是,20010312,CNY,合并期末,2020-03-13T08:29:48,000756
20000630,,343970926.03,,,,,,311335530.85,15395000.0,295940530.85,,2334291.89,,,,,,,,,,88193763.91,88193763.91,161216787.49,,,,,,882183568.22,,,,,,,,34907500.0,,,,,,873676386.77,439201296.71,434475090.06,,53148712.0,51111460.16,2037251.84,434475090.06,,434475090.06,,,,,,63011270.0,,,,,,,585542572.06,1467726140.28,,305500000.0,,,,,,109052097.19,28150000.0,80902097.19,6417926.08,,,,7031087.42,8082133.08,,6678600.9,,,22474021.76,29152622.66,,,,,,,,,1149322.6,,,,,63364400.0,,529749589.03,,,,,,,,,,,,,,3561500.0,3561500.0,533311089.03,,427312830.0,,,,218402458.3,,,,96182464.06,,,192319240.43,,,934216992.79,198058.46,934415051.25,1467726140.28,其他,未审计,20000724,CNY,合并期末,2020-03-13T08:29:48,000756
19991231,,289648901.11,,,,,,287844680.56,10892478.0,276952202.56,,4456281.38,,,,,,,,,,79481379.97,79481379.97,179517333.91,,,,,,816777075.8,,,,,,,,1707500.0,,,,,,863821164.52,406590094.74,457231069.78,,44844673.79,42869275.95,1975397.84,457231069.78,,457231069.78,,,,,,63707292.0,,,,,,,567490535.57,1384267611.37,,276230000.0,,,,,,99100021.19,14690000.0,84410021.19,4727609.01,,,,6552860.44,2580729.41,,21376200.9,,,14558425.55,35934626.45,,,,,,,,,1500000.0,,,,,63146000.0,,489771846.5,,,,,,,,,,,,,,,3561500.0,493333346.5,,427312830.0,,,,218402458.3,,,,96182464.06,,,148886816.45,,,890784568.81,149696.06,890934264.87,1384267611.37,其他,是,20000417,CNY,合并期末,2020-03-13T08:29:48,000756
19990630,,311355339.47,,,,,,293323881.14,,293323881.14,,4579675.03,,,,,,,,,,67224169.17,67224169.17,173495692.97,,,,207500.0,1787741.0,831683269.52,,,,,,,,1500000.0,,,,,,778934178.76,380819163.0,398115015.76,,97942211.81,92594913.43,5347298.38,398115015.76,,398115015.76,,,,,,63777254.0,,,,,,,561334481.57,1393017751.09,,245230000.0,,,,,,117788995.83,31138000.0,86650995.83,7344375.76,,,,7169905.23,5465352.55,,8481144.3,,,19452956.3,27934100.6,,,,,,,,,2377571.8,,,,,58195608.27,,471505910.04,,28372047.5,,,,,,,,,,,,3561500.0,31933547.5,503439457.54,,427312830.0,,,,218402458.3,,,,85877555.01,,,157985450.24,,,889578293.55,,889578293.55,1393017751.09,其他,未审计,19990816,CNY,合并期末,2020-03-13T08:29:48,000756
19981231,,261668845.13,,,,,,272915183.63,,272915183.63,,8521669.28,,,,,,,,,,67221124.67,67221124.67,180310721.38,,,,295500.0,,770642314.83,,,,,,,,1500000.0,,,,,,768288502.72,351012393.0,417276109.72,,46710503.36,45023709.13,1686794.23,417276109.72,,417276109.72,,,,,,,,,,,,,529945977.08,1300588291.91,,190630000.0,,,,,,76522978.96,,76522978.96,9984337.68,,,,7733846.58,10308522.88,,12829944.3,,,21586322.79,34416267.09,,,,,,,,,2588663.82,,,,,4558184.75,,336742801.76,,113940018.9,,,,,,,,,,,,,113940018.9,450682820.66,,427312830.0,,,,218402458.3,,,,85918158.48,,,118272024.47,,,849905471.25,,849905471.25,1300588291.91,其他,是,19990419,CNY,合并期末,2020-03-13T08:29:48,000756
19980630,,249743165.86,,,,,,271295722.68,,271295722.68,,9591194.34,,4547128.3,,,,,,,,35059432.63,39606560.93,176772749.73,,,,295500.0,,746071907.06,,,,,,,,1500000.0,,,,,,616470120.37,332042359.83,284427760.54,,161605732.49,158752863.01,2852869.48,284427760.54,,284427760.54,,,,,,65141474.0,,,,,,,512674967.03,1258746874.09,,176230000.0,,,,,,76954481.37,,76954481.37,12283332.86,,,,11223795.39,-12779305.75,,23373539.98,,,15150674.85,38524214.83,,,,,,,,,359787.53,,,,,2217101.48,,305013407.71,,109360245.77,,,,,,,,,,,,,109360245.77,414373653.48,,427312830.0,,,,218626616.12,,,,72722400.48,,,125711374.01,,,844373220.61,,844373220.61,1258746874.09,其他,未审计,19980825,CNY,合并期末,2020-03-13T08:29:48,000756
19971231,,228240619.64,,,,,,246597295.16,,246597295.16,,7756124.27,,,,,,,,,,25475547.92,25475547.92,198313226.59,,,,295500.0,,705445327.1,,,,,,,,1500000.0,,,,,,626493649.77,314579780.83,311913868.94,,132683733.97,132683733.97,,311913868.94,,311913868.94,,,,,,,,,,,,,511921186.91,1217366514.01,,145590723.95,,,,,,88540173.26,,88540173.26,16864492.1,,,,9764342.09,-18277140.77,,37086332.43,,,14537257.54,51623589.97,,,,,,,,,3164054.12,,,,,4892698.85,,302162933.57,,109360245.77,,,,,,,,,,,,,109360245.77,411523179.34,,427312830.0,,,,218577097.14,,,,72722400.48,,,87231007.05,,,805843334.67,,805843334.67,1217366514.01,其他,是,19980421,CNY,合并期末,2020-03-13T08:29:48,000756
19970630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730090856.88,,,,,,,,1500000.0,,,,,,,,311879620.41,,113754300.32,113754300.32,,311879620.41,,311879620.41,,,,,,,,,,,,,493639614.73,1223730471.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351815724.41,,,,,,,,,,,,,,,111692674.29,463508398.7,,417312830.0,,,,198432556.75,,,,51606142.68,,,92870543.48,,,760222072.91,,760222072.91,1223730471.61,其他,未审计,19970825,CNY,合并期末,2020-03-13T08:29:48,000756
19961231,,306450274.25,,,,,,205627972.35,1342000.0,204285972.35,,10488748.94,,,,,,,,,,13332762.44,13332762.44,184377919.52,,,,528000.0,,719942107.16,,,,,,,,1500000.0,,,,,,599708432.11,261428291.7,338280140.41,,85247640.87,85247640.87,,338280140.41,,338280140.41,,,,,,,,,,,,,492215585.28,1212157692.44,,167044000.0,,,,,,82129482.39,5800000.0,76329482.39,13099758.68,,,,11525210.92,-9960572.05,,10776322.64,,,17676995.85,28453318.49,,,,,,,,,,,,,,103231766.9,,395522965.33,,105372462.89,,,,,,,,,,,,,105372462.89,500895428.22,,411812830.0,,,,194049159.75,,,,51606142.68,,,53794131.79,,,711262264.22,,711262264.22,1212157692.44,其他,是,19970722,CNY,合并期末,2020-03-13T08:29:48,000756
19951231,,8437644.96,,,,,,125722286.27,11043446.0,114678840.27,,6798107.04,,,,,,,,,,77718855.69,77718855.69,160219155.44,,5051007.95,,,,382034145.83,,,,,,,,2749461.0,,,,,,346360147.07,181826053.9,164534093.17,,219430985.16,219430985.16,,164534093.17,,164534093.17,,,,,,,,,,,,1992849.09,456918357.42,838952503.25,,100472000.0,,,,,,78623698.64,3816000.0,74807698.64,19137007.83,,,,8612707.36,12745507.77,,39617343.46,,,33597965.92,73215309.38,,,,,,,,,,,,,,86249282.94,,379055561.92,,84434087.93,,,,,,,,,,,,,84434087.93,463489649.85,,267312830.0,,,,78640975.18,,,,29509096.22,,,,,,375462853.4,,375462853.4,838952503.25,其他,是,19970730,CNY,合并期末,2020-03-13T08:29:48,000756
19941231,,19452961.55,,,,,,158360181.91,4542000.0,153818181.91,,13200699.47,,,,,,,,,,114615917.75,114615917.75,151385552.73,,15275402.01,,,,470155705.14,,,,,,,,3813838.92,,,,,,353636063.84,169587614.27,184048449.57,,146881250.34,146881250.34,,184048449.57,,184048449.57,,,,,,,,,,,,1246069.0,335989607.83,806145312.97,,85721000.0,,,,,,50598473.38,,50598473.38,43342922.54,,,,17408020.42,18817417.75,,17948944.01,,,62878669.44,80827613.45,,,,,,,,,,,,,,38422000.0,,335136424.54,,93205049.42,,,,,,,,,,,,,93205049.42,428341473.96,,267312830.0,,,,70314266.64,,,,24552435.69,,,15623284.68,,,377803839.01,,377803839.01,806145312.97,其他,是,19970730,CNY,合并期末,2020-03-13T08:29:48,000756
20250930,,161034703.3,,,,,,138952097.89,2088918.19,136863179.7,4030567.75,35242552.33,,,,,,,,,,,2718913.09,142656694.11,,,,,12957676.59,497593205.06,,,,,,,,,294703.48,,,,,,,,,147634658.75,,,,,258996327.94,,,,,928739.72,75689041.48,,,,,7282116.96,,490825588.33,988418793.39,,69980000.0,,,,,,82136943.43,,82136943.43,,52920.8,,,2020182.3,2089118.0,,,,,,12001578.77,,,,,,,,,,,,,,38925750.67,1167261.42,208373755.39,,25350000.0,,,,408708.41,,,,,,2332463.16,6175372.01,,34266543.58,242640298.97,,138763865.0,,,,263642807.58,16987251.51,,18917222.83,19159758.7,,,322282091.82,,,745778494.42,,745778494.42,988418793.39,定期报告,未审计,20251028,CNY,合并期末,2025-10-28T10:18:03,920832
20250630,,199930919.68,,,,,,136401291.84,2635330.21,133765961.63,3941595.0,31155672.2,,,,,,,,,,2576774.04,2576774.04,147304468.31,,,,,13510220.57,534820941.64,,,,,,,,,297233.41,,,,,555244304.4,287455721.21,267788583.19,1080456.4,138788343.49,138788343.49,,266708126.79,,266708126.79,,,,,964008.32,76185499.22,,,,,5537300.76,,488480511.99,1023301453.63,,79980000.0,,,,,,88879181.52,,88879181.52,,66607.53,,,2157785.58,2841956.69,,,,,12156500.56,12156500.56,,,,,,,,,,,,,,34835750.67,2182258.97,223100041.52,,31230000.0,,,,403871.46,,,,,,2383020.3,6446590.6,,40463482.36,263563523.88,,138763865.0,,,,264126608.74,16987251.51,,18664960.18,19159758.7,,,336009988.64,,,759737929.75,,759737929.75,1023301453.63,定期报告,未审计,20250826,CNY,合并期末,2025-08-26T12:12:05,920832
20250331,,145786138.79,,,,,,177497975.08,4554045.25,172943929.83,456720.0,20382118.84,,,,,,,,,,,2581799.21,137611240.69,,,,,11521100.99,495837093.6,,,,,,,,,299763.34,,,,,,,,,126947016.96,,,,,274711397.58,,,,,1014016.49,80879564.82,,,,,4731576.03,,488583335.22,984420428.82,,61980000.0,,,,,,90596696.94,,90596696.94,,53257.08,,,,2016057.16,,,,,,11157079.35,,,,,,,,,,,,,,8153452.23,1433723.42,175390266.18,,45530000.0,,,,396496.01,,,,,,2433577.44,6762836.2,,55122909.65,230513175.83,,138763865.0,,,,261951043.03,16987251.51,,18079907.64,19159758.7,,,332939930.13,,,753907252.99,,753907252.99,984420428.82,定期报告,未审计,20250429,CNY,合并期末,2025-04-29T13:14:04,920832
20241231,,178534875.2,,,,,,130162530.97,3122950.0,127039580.97,14429446.88,23422821.81,,,,,,,,,,,,164844348.89,,,,,11023029.97,525149597.17,,,,,,,,,302293.27,,,,,555661911.19,272257527.28,283404383.91,1080456.4,,,,,,,,,,,1078610.14,81413790.81,,,,,4449977.15,,487457399.83,1012606997.0,,86632761.38,,,,,,92445250.47,,92445250.47,,53257.08,,,130000.0,2378151.82,,,,,,,,,,,,,,,,,,,,8216286.12,2890453.95,203152976.19,,47320000.0,,,,396496.01,,,,,,2484134.58,6762836.2,,56963466.79,260116442.98,,138763865.0,,,,261951043.03,16987251.51,,17484823.3,19159758.7,,,332118315.5,,,752490554.02,,752490554.02,1012606997.0,定期报告,是,20251028,CNY,合并期末,2025-04-29T13:14:04,920832
20240930,,184742841.89,,,,,,177063147.45,20858755.9,156204391.55,19127770.05,25989103.58,,,,,,,,,,,2494109.71,158701100.69,,,,,8990479.94,577108553.31,,,,,,,,,304823.2,,,,,,,,,103561892.15,,,,,284176888.79,,,,,1157943.38,81937396.04,,,,,4132182.2,,475271125.76,1052379679.07,,99560000.0,,,,,,106431589.19,11557694.08,94873895.11,,155469.47,,,424074.83,1638634.58,,,,,,11340556.45,,,,,,,,,,,,,,19610190.73,4677577.06,243838092.31,,48140000.0,,,,449948.24,,,,,,2534691.72,6922635.82,,58047275.78,301885368.09,,138763865.0,,,,253761919.95,9464000.0,,17081730.87,17900889.09,,,332449906.07,,,750494310.98,,750494310.98,1052379679.07,定期报告,未审计,20241028,CNY,合并期末,2024-10-28T11:30:04,920832
20240630,,184049494.95,,,,,,174945250.94,17337464.24,157607786.7,6181523.99,21104070.77,,,,,,,,,,3202996.66,3202996.66,177548250.92,,,,,10930158.71,577961746.94,,,,,,,,,307353.13,,,,,549140485.99,256789357.51,292351128.48,1080456.4,92856471.13,92856471.13,,291270672.08,,291270672.08,,,,,1237276.56,82461001.28,,,,,4163343.76,,472296117.94,1050257864.88,,87160000.0,,,,,,116361811.2,2875950.0,113485861.2,,323886.11,,,268991.33,2621532.17,,,,,1272156.4,1272156.4,,,,,,,,,,,,,,23027561.73,3267573.0,234303511.94,,45970000.0,,,,449948.24,,,,,,2585248.86,7082435.69,,56087632.79,290391144.73,,138763865.0,,,,261285171.46,16987251.51,,16955490.88,17900889.09,,,341948555.23,,,759866720.15,,759866720.15,1050257864.88,定期报告,未审计,20240826,CNY,合并期末,2024-08-26T13:06:21,920832
20240331,,160017501.1,,,,,,155925899.77,10943245.3,144982654.47,30349606.56,19623632.81,,,,,,,,,,,2745638.22,186641385.12,,,,,9607270.91,564910934.49,,,,,,,,,309883.06,,,,,,,,,87632646.3,,,,,297059265.0,,,,,1316609.77,82210812.41,,,,,3877624.1,,472406840.64,1037317775.13,,82353210.0,,,,,,120677267.62,4675950.0,116001317.62,,269461.33,,,53518.71,3097865.62,,,,,,2223616.95,,,,,,,,,,,,,,4244834.52,5364131.97,218283906.72,,53648950.51,,,,449948.24,,,,,,2635806.0,7242235.31,,63976940.06,282260846.78,,138763865.0,,,,261285171.46,16987251.51,,16446011.86,17900889.09,,,337648242.45,,,755056928.35,,755056928.35,1037317775.13,定期报告,未审计,20240426,CNY,合并期末,2024-04-26T12:45:06,920832
20231231,,151239792.78,,,,,,136997566.51,21799568.53,115197997.98,49023398.49,11699141.64,,,,,,,,,,3250795.5,3250795.5,197819594.97,,,,,10046749.96,560077039.85,,,,,,,,,312412.99,,,,,547200879.08,241343055.64,305857823.44,1080456.4,85940187.02,85940187.02,,304777367.04,,304777367.04,,,,,1395942.98,82730485.06,,,,,3908858.15,,479065253.24,1039142293.09,,81533277.52,,,,,,112704898.77,1800000.0,110904898.77,,601058.1,,,706680.0,741773.79,,,,,1449471.84,1449471.84,,,,,,,,,,,,,,22808505.04,7568675.54,228114340.6,,35705628.3,,,,449948.24,,,449948.24,,,2686363.14,7402035.14,,46243974.82,274358315.42,,138763865.0,,,,261285171.46,3136866.21,,16365283.14,17900889.09,,,333605635.19,,,764783977.67,,764783977.67,1039142293.09,定期报告,是,20250429,CNY,合并期末,2024-04-26T12:45:06,920832
