序号,股票代码,股票简称,每股收益,营业总收入-营业总收入,营业总收入-同比增长,营业总收入-季度环比增长,净利润-净利润,净利润-同比增长,净利润-季度环比增长,每股净资产,净资产收益率,每股经营现金流量,销售毛利率,所处行业,最新公告日期,report_date,year
651,874388,德美高科,2.51,91212472.11,,,12565656.8,,,18.46722068,14.67,3.1610678,37.8667286074,,2024-02-01,20211231,2021
652,874521,量传计量,1.3,41509945.34,,,12973437.38,,,3.635803723,43.43,1.15319248,73.7596015827,,2024-01-31,20211231,2021
653,874406,金红股份,0.61,211724898.8,,,79708868.7,,,1.869303336514,40.56,0.769792977174,55.7220018848,,2024-01-31,20211231,2021
654,874216,伯虎股份,0.38,132528445.67,,,12392978.51,,,2.202225222769,18.88,0.455621447692,25.9483657385,,2024-01-31,20211231,2021
655,874112,正康新材,0.46,124655671.48,,,9183623.59,,,1.806977543608,28.81,-0.347898140238,22.1821760548,,2024-01-31,20211231,2021
656,873144,伊科能源,1.11,39271567.85,,,5128811.82,,,2.364813802,57.13,0.128645058,28.6690137837,,2024-01-31,20211231,2021
657,603341,龙旗科技,1.43,24595817485.02,49.7827792081,,547025083.95,83.7490384889,,7.266854341048,25.35,3.115736717591,7.5452306691,消费电子,2024-01-31,20211231,2021
658,400284,元成5,0.16,548906795.02,-7.9856341516,-29.5271,46861410.9,-47.31,-89.0524,3.939356518537,4.25,0.855405765358,27.5655092819,,2024-01-31,20211231,2021
659,600771,广誉远,-0.12,1093105643.55,0.4842657239,127.157,-56661824.9,-1088.17,186.3078,3.380333093376,-3.35,0.165383988397,64.1706324241,中药Ⅱ,2024-01-30,20211231,2021
660,301502,华阳智能,1.52,498535667.6,25.9704649726,,65170637.47,7.958520017,,8.487234661606,19.56,0.218357212964,25.9238002252,电机Ⅱ,2024-01-30,20211231,2021
661,605081,*ST太和,0.84,460285200.98,-17.7959128641,176.9036,92384002.0,-43.72,182.3856,23.495244201742,5.47,-1.644156781562,62.2634889803,环境治理,2024-01-27,20211231,2021
662,874409,苏润种业,0.83,27817631.0,4.1521886727,,8278323.62,-21.9242445073,,3.352187151,28.17,1.382066219,49.1788355737,,2024-01-26,20211231,2021
663,874408,火星语盟,4.0,178062497.6,,,19979207.18,,,4.435402564,157.58,1.737019116,45.5173429568,,2024-01-26,20211231,2021
664,874305,苏沃特,-0.23,35793537.32,,,-2532809.25,,,2.358101970909,-13.91,-0.802580373636,18.865583498,,2024-01-26,20211231,2021
665,001388,信通电子,0.91,615389195.95,32.4199982527,,106118815.59,38.891070947,,4.008938500085,24.81,0.908400882393,38.1814867837,电网设备,2024-01-26,20211231,2021
666,874610,易诚互动,0.83,628178253.9,19.2103657135,,57987736.89,13.2188137915,,3.531493081429,26.57,1.207932824571,30.6110154572,,2024-01-25,20211231,2021
667,603082,北自科技,0.96,1336351208.59,20.5375434615,,115782448.74,46.190650432,,3.839043402853,27.55,1.441357190658,16.7247287055,自动化设备,2024-01-25,20211231,2021
668,300956,英力股份,0.51,1631033662.9,7.860380023,7.9724,63521554.79,-36.19,-43.6403,8.237635829924,6.51,-0.319960080606,12.3559936563,消费电子,2024-01-25,20211231,2021
669,874401,中煤环保,0.11,265516039.91,,,12543966.35,,,1.6477995031,7.16,-0.2402307908,22.1541728063,,2024-01-24,20211231,2021
670,874351,越群海洋,0.39,252112785.75,,,28833874.55,,,2.723577668236,17.94,0.03457759539,25.4091199062,,2024-01-24,20211231,2021
671,873688,宇星股份,1.12,454133861.94,10.8562939944,,43793922.03,-19.2959660216,,8.83,13.63,-0.11095179624,19.258789989,,2024-01-24,20211231,2021
672,603376,大明电子,,1482342457.24,30.1445179964,,99271902.58,3.3057353471,,2.47794016418,34.5,1.412170566426,24.912840281,汽车零部件,2024-01-24,20211231,2021
673,430459,华艺智慧,0.47,732131088.75,16.5606275838,,56381898.85,61.8890456259,,4.22,11.59,0.385563389083,22.044816453,,2024-01-24,20211231,2021
674,874149,同富股份,1.23,1948377126.2,31.7506137204,,125593718.54,33.9701257641,,5.803893944341,23.98,2.127627996374,22.8845081409,,2024-01-23,20211231,2021
675,874129,科普达,0.44,609110517.93,,,22055955.22,,,2.956866015,16.07,-1.1972205404,8.9357623761,,2024-01-23,20211231,2021
676,874119,特味浓,0.7896,506315219.12,,,77378595.92,,,2.877690236737,32.95,0.839928482591,31.5392626391,,2024-01-23,20211231,2021
677,920656,海昇药业,1.94,269043124.09,29.8516967801,,116606612.27,46.7026345923,,3.4,61.82,1.79402138,57.3583662924,化学制药,2024-01-22,20211231,2021
678,688709,成都华微,0.32,538186328.6,59.2162394927,,172901663.01,267.3439009208,,1.441896112201,25.31,-0.084888842696,82.6950393738,半导体,2024-01-19,20211231,2021
679,603375,盛景微,1.16,355550832.05,68.6577727247,,87500179.03,38.8283739484,,4.483833380662,29.72,0.322799614305,45.9963298995,半导体,2024-01-19,20211231,2021
680,874117,昂必立,,669736833.16,,,9102658.2,,,2.04069668549,8.93,-0.774306580588,7.5528333213,,2024-01-18,20211231,2021
681,873695,海宏液压,1.07,541884541.63,32.6369046408,13.2865,101646717.6,68.9509832644,-0.6473,5.42,19.73,1.326247038613,38.8446079024,,2024-01-18,20211231,2021
682,688260,昀冢科技,0.1409,519704136.74,-6.1358971478,50.3993,15499374.89,-72.39,387.0498,4.3307802585,3.63,-0.053541029417,27.4112635458,消费电子,2024-01-18,20211231,2021
683,300995,奇德新材,0.43,319887134.09,-11.3164294431,30.3665,32330476.09,-61.53,-76.9625,7.633670114068,6.09,0.371542620841,25.5154638095,塑料,2024-01-18,20211231,2021
684,874146,卓英社,0.46,561482899.07,,,24730027.88,,,3.923853617842,11.44,-0.060113830844,16.2937409673,,2024-01-17,20211231,2021
685,874123,伊玛环境,0.19,60633185.35,,,8971644.22,,,1.631065495658,12.23,0.154179084299,47.2508604069,,2024-01-17,20211231,2021
686,300008,天海防务,0.015,1390755630.36,165.6381128277,92.1834,25970776.33,1.62,154.0192,0.970673841741,1.56,-0.107068092769,13.6901082148,航海装备Ⅱ,2024-01-17,20211231,2021
687,874346,天奇新材,0.74,540615662.7,,,29698638.32,,,4.06335864475,19.94,-0.2430232735,13.082696457,,2024-01-16,20211231,2021
688,300527,ST应急,0.07,1698399718.69,-6.7499364809,414.4576,67480753.69,-13.28,411.1991,2.792636409596,2.43,-0.535271629837,21.290333975,地面兵装Ⅱ,2024-01-16,20211231,2021
689,920496,许昌智能,0.36,415797522.47,27.9145391135,101.4743,36347097.7,23.3089896998,262.2849,3.2,12.01,-0.32141744,25.8898050115,电网设备,2024-01-15,20211231,2021
690,839583,图南电子,1.44,180769834.22,-6.579709337,70.6623,45188893.51,-2.3119319004,119.5931,3.836779083852,36.0,0.524850949533,47.6537864029,,2024-01-15,20211231,2021
691,430428,陕西瑞科,1.15,1185527100.0,26.2768637102,,67328000.0,-12.5770475796,,9.97,11.93,0.757275213675,9.5137766146,,2024-01-15,20211231,2021
692,001379,腾达科技,0.72,1598795573.29,47.7876087482,,107717856.25,105.398026071,,3.261856889733,23.19,0.842970787267,10.0934270257,通用设备,2024-01-15,20211231,2021
693,600173,卧龙新能,0.68,3401812110.43,49.1173346272,52.5686,474656566.0,-3.68,-32.7956,5.082285208296,13.85,0.327812293419,25.6292642685,房地产开发,2024-01-13,20211231,2021
694,300266,兴源环境,-0.02,2341852145.03,-4.5137626466,-0.3041,-36033921.01,93.19,-26401.6078,1.124543035008,-1.95,-0.311122832781,12.5147647191,环境治理,2024-01-13,20211231,2021
695,874365,昊普康,0.4,133445957.0,,,9955466.67,,,3.11489817217,13.63,0.879162838741,23.8324385654,,2024-01-12,20211231,2021
696,874357,惠之星,-1.1,118317369.95,,,-52197130.31,,,2.362250893625,-47.83,-0.585144563261,1.1803204471,,2024-01-11,20211231,2021
697,301577,美信科技,1.93,466103833.16,37.5240810914,-1.4849,63972004.51,40.0404996431,-13.2431,9.190315361284,23.33,0.024006149462,29.1211457927,通信设备,2024-01-11,20211231,2021
698,874215,商城展览,0.46,96637161.75,,,13759269.56,,,3.269444698333,26.81,2.182367531667,41.6307429683,,2024-01-08,20211231,2021
699,873848,新疆晨光,0.5787,2343902325.58,41.0802046828,,54012503.9,54.7499623449,,2.72,17.56,-1.301036042357,4.4512463408,,2024-01-08,20211231,2021
700,603325,博隆技术,4.83,978033237.58,107.5686351183,,241409113.17,105.5044108328,,13.4395027496,43.58,3.4361446386,33.0594341323,专用设备,2024-01-05,20211231,2021
701,920403,康农种业,1.08,141665163.31,26.0872531715,,42769577.71,8.2801304406,,5.49,20.84,0.631244031424,37.1475763416,种植业,2024-01-04,20211231,2021
702,874345,秦鼎精铸,0.89,93212888.15,,,9447351.82,,,5.622807324274,14.41,1.350111285848,27.9020462902,,2024-01-04,20211231,2021
703,838897,埃维股份,0.75,182088938.3,133.4871706081,,14951937.45,335.33,,4.25,19.06,0.206601874287,32.4349173439,,2024-01-04,20211231,2021
704,301567,贝隆精密,1.03,335249938.08,32.7163245425,-31.6999,55889448.45,7.6701079248,-60.4396,5.208852546296,22.08,2.021844898333,33.6144339341,消费电子,2024-01-03,20211231,2021
705,874353,海宝股份,2.06,181591389.08,60.9037857683,,48791296.33,380.1957262586,,4.67730022468,48.9,3.223823320717,45.6891900548,,2024-01-02,20211231,2021
706,874809,奥德装备,0.97,467472760.18,44.9310958941,,49316242.67,86.1105787552,,4.133961038824,26.91,0.627918503725,33.7633797506,,2024-01-01,20211231,2021
707,874722,都正生物,0.9,216657999.93,51.4005269419,,37003396.66,51.140284962,,2.844794997567,38.16,0.922604227981,39.9540860748,,2023-12-31,20211231,2021
708,874569,菊乐股份,1.7032,1420656097.39,42.9281725201,,157515756.43,21.5778212956,,6.784033167687,28.66,2.606553457559,29.0272086241,,2023-12-30,20211231,2021
709,600481,双良节能,0.19,3829777747.99,84.8737848689,53.4677,310129032.89,125.68,78.2995,1.478579713817,13.51,0.056427017417,27.8356150372,光伏设备,2023-12-30,20211231,2021
710,874846,一通密封,1.0388,238938168.04,17.3473235196,7.1395,48644734.43,11.6677216912,-24.4507,6.896041862908,16.29,0.78929653833,53.7994990145,,2023-12-29,20211231,2021
711,874561,金标股份,1.35,523105706.18,38.9032915357,,80739459.48,17.1984165417,,5.743075804667,26.55,1.068472776667,30.1439386432,,2023-12-29,20211231,2021
712,874532,嘉特股份,1.11,768154736.73,,,55463694.87,,,10.6381817606,10.79,0.8428071562,23.0129813952,,2023-12-29,20211231,2021
713,874483,基因科技,0.4,933316135.79,11.6322883868,,30461825.12,-26.661207708,,4.731894371955,10.29,0.55565119572,29.3203537672,,2023-12-29,20211231,2021
714,874361,大禹科技,0.2319,228201760.07,,,13823721.32,,,1.575252474459,17.32,0.008299537058,30.489573419,,2023-12-29,20211231,2021
715,874358,泰来科技,,256824903.99,,,-52501766.28,,,5.480163679197,-40.24,1.03984322339,35.2472151702,,2023-12-29,20211231,2021
716,874343,新纳科技,0.31,1007172543.95,22.6851964872,,101923589.72,33.9656952491,,1.885298300895,16.78,0.148600870816,24.274177223,,2023-12-29,20211231,2021
717,874327,瑞尔竞达,4.21,345578128.36,10.8902036433,,66692721.75,6.44778673,,5.1128614235,17.67,1.28199333325,37.4202925584,,2023-12-29,20211231,2021
718,874315,矩一建管,1.37,66841985.72,,,19171544.05,,,8.637420853333,27.88,2.49308897,51.7174889968,,2023-12-29,20211231,2021
719,874209,赛柯瑞思,0.2,264292068.05,,,11969813.23,,,1.2174288185,18.0,0.504718340667,13.5232634349,,2023-12-29,20211231,2021
720,874180,泰诚信,0.27,122263207.18,,,15668398.18,,,3.50638373635,7.9,0.11058696513,41.5526403992,,2023-12-29,20211231,2021
721,874095,圣泰材料,1.71,275240177.08,73.8411189225,,119783252.74,98.0537265986,,2.74,90.29,3.1146274125,59.1985295092,,2023-12-29,20211231,2021
722,874056,恒升医学,0.59,278714483.62,23.9332526926,,44424442.53,41.8142470692,,4.48,13.9,0.290053447037,56.8381619112,,2023-12-29,20211231,2021
723,873885,国环科技,0.14,246353093.1,63.2899504947,295.9823,29014598.6,298.1804459489,210.2542,1.83,17.21,0.05704223048,30.1816929166,,2023-12-29,20211231,2021
724,873873,鸿普森,0.75,271803753.84,129.5337556042,,23621414.83,65.4753767058,,1.46,67.56,0.316427684355,16.8355124436,,2023-12-29,20211231,2021
725,873862,兴洋科技,0.12,133160372.82,132.81377945,,24567084.02,220.5421992641,,0.92,14.33,-0.117414292612,41.5005822075,,2023-12-29,20211231,2021
726,873860,格林司通,-0.2645,143068305.63,28.1758720821,,-6770966.08,-137.3857556452,,4.08,-6.47,-0.207752507194,30.2939567636,,2023-12-29,20211231,2021
727,873738,伟邦科技,1.06,187181276.14,3.053256108,,37996008.38,-20.6872146905,,6.29,18.36,0.771984858611,35.44650177,,2023-12-29,20211231,2021
728,872914,中集醇科,0.59,3279332556.35,,,356832434.54,,,2.121956784431,29.45,1.086126704185,26.572937512,,2023-12-29,20211231,2021
729,872325,侨宝陈皮,0.63,294995221.77,98.6743612372,-80.4902,65047208.87,200.8049010075,-85.6049,3.21,60.8,-0.299118643446,49.4308425659,,2023-12-29,20211231,2021
730,837758,宏天信业,0.54,172033306.15,5.9949190473,-24.4867,27418376.48,62.491494323,29745.7133,2.46,27.37,0.177659114403,34.1194220547,,2023-12-29,20211231,2021
731,835203,亚微软件,1.76,147416303.89,66.5299578569,216.6719,22206834.4,50.7470258489,798.4784,4.84,40.79,3.169615190003,40.5680804985,,2023-12-29,20211231,2021
732,833070,三耐环保,0.97,102179960.43,21.3241159634,,35083330.43,103.5094057567,,3.49,47.27,0.49546124876,44.9230700294,,2023-12-29,20211231,2021
733,601033,永兴股份,1.04,2535788857.29,37.583281711,,677235179.87,95.5748588702,,30.10249193205,11.24,5.30680801235,44.7648784439,环境治理,2023-12-29,20211231,2021
734,600678,四川金顶,0.1942,373009528.9,43.6916364453,10.9959,67784777.24,77.28,-31.0071,0.693317342875,34.62,0.261824334766,46.477211352,水泥,2023-12-29,20211231,2021
735,400005,R海国实1,-0.0039,480858.45,-28.4059555312,,-1761418.39,69.519333227,,0.06,-5.6,-0.009271811294,88.2897596996,,2023-12-29,20211231,2021
736,920806,云星宇,0.51,2755242563.97,11.4686614441,,110037761.31,2.7517794511,,4.2,12.92,0.525144846759,17.474938406,IT服务Ⅱ,2023-12-28,20211231,2021
737,920003,中诚咨询,0.94,271930754.35,8.9977635747,45.5134,46772557.36,9.7183468664,232.0018,3.08,28.66,1.3578081592,40.5908919842,工程咨询服务Ⅱ,2023-12-28,20211231,2021
738,874232,晶华光学,0.59,1221247846.3,21.8071920352,,63365974.39,-54.099731287,,4.390236460478,14.35,-0.510547418659,27.6884543792,,2023-12-28,20211231,2021
739,874150,佛光发电,0.12,568715656.33,,,11850350.02,,,1.760883144592,6.68,-0.251725235294,17.1806804582,,2023-12-28,20211231,2021
740,873919,天演维真,0.9,131896099.1,27.247920509,,18940964.07,71.186556648,,3.04,34.88,0.126559551429,49.9040920233,,2023-12-28,20211231,2021
741,873735,弘森药业,0.51,290342387.49,35.1648772159,20.6351,49888673.34,282.4865904869,-59.1008,1.48,31.04,0.627437083163,64.010504724,,2023-12-28,20211231,2021
742,873384,瑞克科技,1.1649,241066976.26,7.9170496447,34.2844,35217987.22,-20.4002614163,3707.7469,19.36,16.77,-1.325748084933,39.0193830276,,2023-12-28,20211231,2021
743,688717,艾罗能源,0.52,832666351.98,113.997705825,,62874516.64,90.158321728,,2.4889876885,53.63,1.815012634833,36.378507461,光伏设备,2023-12-28,20211231,2021
744,874537,美康股份,,156726591.89,24.2712076871,,50661709.38,30.6647273477,,10.951064741,55.23,7.374995457,77.1563568963,,2023-12-27,20211231,2021
745,872834,群旺科技,2.8,136519264.13,,,23479406.41,,,9.210926550654,31.69,3.631238692693,41.5488573363,,2023-12-27,20211231,2021
746,874566,国容股份,0.4,625525621.14,51.9197149714,,44943235.97,154.3442153245,,1.346821164906,32.94,-0.254916619774,22.9642124951,,2023-12-26,20211231,2021
747,873902,晶阳机电,0.45,124206253.24,17.4383526939,,18941748.51,67.2995433989,,2.98,18.46,-1.433332898347,31.6023107582,,2023-12-26,20211231,2021
748,873514,高义包装,0.7,871090423.86,17.3210419246,,76223441.96,-4.6225881118,,6.331218518142,13.92,0.810134562449,27.8661585159,,2023-12-26,20211231,2021
749,839515,护航科技,0.27,278736229.84,21.221665475,,26065984.93,-24.4653801202,,1.99,15.31,-0.222939754508,29.7215542083,,2023-12-26,20211231,2021
750,838547,天盛股份,0.39,239257021.57,-20.2295976707,,20269265.77,-57.4730170613,,6.34,8.83,1.198942655123,21.9402167826,,2023-12-26,20211231,2021
751,300686,智动力,0.2155,2166021668.21,-6.7179060878,-22.9876,57239709.04,-45.5,-204.6675,6.510190185805,2.97,0.537626431458,18.0974485668,消费电子,2023-12-26,20211231,2021
752,000635,英力特,0.01,2294978165.85,17.3817464917,-27.1425,4294957.73,-93.83,-1051.7649,8.769086982845,0.16,0.486486448957,9.6160753211,化学原料,2023-12-26,20211231,2021
753,874859,昌德科技,1.0,846521132.67,57.6265618232,,104968169.76,243.2088734453,,3.743479567199,43.3,0.833291509247,27.5036207372,,2023-12-25,20211231,2021
754,874214,汇乐技术,0.9,283782222.54,97.7416080229,,25201649.12,291.0144982614,,2.394480951128,48.99,0.095504087425,36.8882300917,,2023-12-25,20211231,2021
755,874208,华翔科技,0.77,528984391.4,5.8830224433,,58645956.33,11.4857471452,,4.443855999875,19.82,0.49587338525,26.1491073213,,2023-12-25,20211231,2021
756,874144,同威信达,3.26,95487425.74,,,22808625.35,,,3.51932141,121.12,3.180715245714,32.8533401931,,2023-12-25,20211231,2021
757,873809,温多利,0.78,170727708.61,11.9089728336,,37268655.12,-4.3597220532,,4.19,19.69,0.83770779,39.7307205856,,2023-12-25,20211231,2021
758,873805,双达股份,0.24,364568064.29,4.4628456836,,23854679.23,-21.7312281719,,1.66,15.17,-0.18872717843,27.090384851,,2023-12-25,20211231,2021
759,873594,申传电气,1.09,114767828.44,,,13719188.83,,,4.477977047368,23.46,-0.101907289474,36.9423777781,,2023-12-25,20211231,2021
760,873291,云尚物联,-0.49,68221186.75,188.25492921,,-8109431.35,35.65,,-0.1,,0.241459619676,4.9487324259,,2023-12-25,20211231,2021
761,301578,辰奕智能,1.86,622087267.62,37.065464539,-0.7614,66895314.29,10.4363778861,-55.5415,5.733067600833,36.17,1.853157600278,23.8375155173,黑色家电,2023-12-25,20211231,2021
762,920690,捷众科技,0.59,172517998.82,15.8562170129,6.4447,30022896.45,-6.3138355825,28.7251,6.45,9.56,0.509478756275,35.9677221881,汽车零部件,2023-12-22,20211231,2021
763,875029,百图股份,2.3,262847100.59,52.0695339219,,59702347.46,366.9276846432,,14.139446398415,23.96,0.782305333712,50.61978467,,2023-12-22,20211231,2021
764,874356,中房设计,4.98,93934026.86,,,14945240.55,,,12.146440863333,51.57,6.961223143333,35.394689317,,2023-12-22,20211231,2021
765,874246,金叶科技,0.07,489996803.91,,,10993344.9,,,3.114255198805,2.21,-0.383153103774,14.1435489654,,2023-12-22,20211231,2021
766,873864,旭辉电气,0.39,186958034.86,1.9619328621,,48496896.99,-5.9079126361,,3.9,28.37,0.626984724,47.9589452612,,2023-12-22,20211231,2021
767,603312,西典新能,0.6,821572084.17,228.7668715152,,80341908.34,259.2884102951,,2.324828839851,40.01,-0.322741017079,19.2603157616,电网设备,2023-12-22,20211231,2021
768,603004,鼎龙科技,0.54,701172861.46,8.9455408237,,95007000.87,14.1747886165,,3.935516652683,14.7,0.81329813168,31.0430930465,化学制品,2023-12-22,20211231,2021
769,001387,雪祺电气,0.9,2072179387.67,28.4061173404,,81801993.32,1860.993611634,,4.306373213749,25.83,0.714465722239,10.9639110485,白色家电,2023-12-22,20211231,2021
770,874366,中科仙络,1.6,103036588.22,,,6093527.2,,,5.006861789474,38.13,4.339067331579,29.2073422169,,2023-12-21,20211231,2021
771,873942,华青环保,0.14,218161192.22,,,22093430.94,,,1.868555619864,7.64,0.027719312304,27.5968946206,,2023-12-21,20211231,2021
772,870840,鼎欣科技,0.86,712298657.45,21.5388453289,52.3415,54667629.92,23.607362272,1442.9974,4.37,20.49,0.209169260866,25.6151629716,,2023-12-21,20211231,2021
773,874169,高飞股份,0.27,82597142.56,,,2132811.53,,,1.265478752,26.78,-0.098192968667,22.9692495309,,2023-12-20,20211231,2021
774,873304,创联科技,0.53,293152778.92,,,53021146.14,,,5.3625265719,8.7,0.6435059599,48.7752039898,,2023-12-20,20211231,2021
775,874355,中科中涣,0.52,107556906.97,,,16326086.3,,,2.833846352052,24.18,-0.155201389385,52.4084278248,,2023-12-19,20211231,2021
776,874253,思科赛德,0.58,167424827.82,,,11522928.9,,,3.0786877835,20.65,-0.1669899265,24.6941473247,,2023-12-18,20211231,2021
777,874245,慧影医疗,-3.09,40755479.07,59.3957282409,,-92665543.85,-47.0722183142,,4.419098239667,-302.09,-2.728004911667,72.1746627232,,2023-12-18,20211231,2021
778,873914,东方智汇,0.32,285107784.92,0.2322720972,,31903797.0,67.5621392685,,1.39,26.08,-0.274871920579,44.9241991186,,2023-12-18,20211231,2021
779,831177,深冷能源,0.8793,398665586.09,64.5577680426,5.7458,89434803.88,69.7,-4.5103,4.53,20.64,0.538600612182,50.5236409156,,2023-12-18,20211231,2021
780,001358,兴欣新材,1.75,507987272.42,35.9622202351,,115535056.49,125.3189434745,,5.39409259197,37.09,0.862212128788,38.126265014,化学制品,2023-12-18,20211231,2021
781,874574,开诚生态,0.84,405255419.38,25.8536506841,,68177030.18,79.3473961493,,3.363575175528,29.51,1.371218972905,41.0359799443,,2023-12-15,20211231,2021
782,874342,交投智能,0.17,343105320.0,,,16966694.57,,,1.9590682592,11.38,0.384145598,29.7437644132,,2023-12-15,20211231,2021
783,874243,文明股份,2.79,2562654519.07,,,159017259.26,,,9.540685252049,36.04,2.501455638256,14.2423303693,,2023-12-15,20211231,2021
784,688362,甬矽电子,1.05,2054615247.43,174.6791701036,9.2297,322074904.59,1056.4059068624,24.2183,3.949525455359,33.64,2.35467740554,32.2608191913,半导体,2023-12-15,20211231,2021
785,603373,安邦护卫,1.12,2197216386.88,6.4572942371,,90638274.09,-24.3349212143,,12.387806752968,9.52,4.539740672227,23.7388755356,专业服务,2023-12-15,20211231,2021
786,920363,莱赛激光,0.57,265109491.25,30.1504378154,,32541574.69,14.7166237609,,3.34,17.61,0.403004885217,29.233384065,通用设备,2023-12-14,20211231,2021
787,874349,增光新材,0.82,104343636.83,,,28803370.57,,,3.897014759143,23.61,0.079351530286,46.2681593212,,2023-12-14,20211231,2021
788,874170,金凤凰,0.1021,76625522.81,,,3540080.55,,,2.093405895,14.86,1.59314644,23.8143218093,,2023-12-14,20211231,2021
789,874163,顺融科技,12.29,175549664.25,,,61452119.73,,,13.575433474,23.91,6.626553522,63.786234453,,2023-12-14,20211231,2021
790,873931,潜阳科技,0.49,532080722.9,31.4734211646,,64607053.59,-7.4062247426,,3.11,17.28,-0.065579134854,22.4124809897,,2023-12-14,20211231,2021
791,600853,龙建股份,0.27,15198332041.52,28.3921814295,-30.0935,268843714.87,19.77,11.8128,2.088281894979,10.7,-1.236423300509,12.5541699265,基础建设,2023-12-13,20211231,2021
792,872573,艾瑞科技,-0.57,1030827495.02,246.2729979451,,-17908111.76,-319.85,,3.82,-13.63,-0.656131552063,4.1036646747,,2023-12-12,20211231,2021
793,600868,梅雁吉祥,0.0047,348457577.02,91.4291831412,120.0375,8993726.07,-73.76,-38.3516,1.23841443117,0.38,-0.006793481255,31.284442767,电力,2023-12-12,20211231,2021
794,301566,达利凯普,0.34,354443845.91,64.2054857589,,114171636.11,132.6728690232,,1.497555401706,25.11,0.141959971853,55.8793322089,元件,2023-12-12,20211231,2021
795,874350,华慧能源,1.32,214361276.56,12.4122408379,,61575621.72,14.9047613753,,5.809218437768,24.29,1.662042222103,52.4625490736,,2023-12-11,20211231,2021
796,874184,瑞林精科,-0.002,157555345.9,,,-156177.46,,,1.964997899948,-0.1,-0.116693624322,11.0416127937,,2023-12-11,20211231,2021
797,833478,侨益股份,0.75,1645981700.0,51.4827342735,,74780400.0,28.7290867996,,3.87,21.31,1.77462683183,13.6050479784,,2023-12-11,20211231,2021
798,920061,西磁科技,0.38,119272491.43,52.3778053501,,19338061.23,96.8634922662,,1.9,19.71,0.327603123569,33.984497577,专用设备,2023-12-08,20211231,2021
799,873827,岷山环能,0.4,2814009812.35,-2.4905654127,,70767579.95,-27.251350708,,2.91,16.17,0.222750063482,5.8064877014,,2023-12-08,20211231,2021
800,839036,珠海鸿瑞,0.86,178367974.68,31.4501975382,,51414305.62,13.6032539957,,4.06,23.6,0.415020647667,53.8810154527,,2023-12-08,20211231,2021
801,603231,索宝蛋白,0.86,1586046451.87,24.0469651503,,123936418.38,26.795562443,,4.791606307715,18.51,1.126705616563,13.9982713784,农产品加工,2023-12-08,20211231,2021
802,838549,金博士,0.19,211900222.05,54.1139678839,1489.8576,19154966.82,1109.2050311447,535.167,2.55,7.16,0.605162149002,31.0502390434,,2023-12-07,20211231,2021
803,301526,国际复材,0.36,8300479628.71,20.0933595795,6.832,1097487658.51,149.563136275,23.0041,1.728640368997,22.89,0.880054496628,31.0578097162,玻璃玻纤,2023-12-07,20211231,2021
804,920284,灵鸽科技,0.27,210247397.32,43.0047891781,18.096,18683170.01,-23.6056360816,11.657,2.26,14.48,-0.157657476434,27.5259105024,专用设备,2023-12-06,20211231,2021
805,870225,华聪股份,0.89,200520231.68,-2.0821525677,,42272923.23,1.42,,4.07,24.51,0.571895601441,46.806673119,,2023-12-06,20211231,2021
806,001239,永达股份,0.49,1002663681.94,29.256014992,,88664959.86,43.5350995996,,2.237785888889,25.24,0.366331587722,22.2246081716,工程机械,2023-12-06,20211231,2021
807,873957,驭腾能环,0.99,129161024.67,59.031040352,,23097080.23,11.133049629,,1.09,58.37,0.3996047848,30.8902853411,,2023-12-05,20211231,2021
808,832499,天海流体,0.39,152596234.52,21.929176426,-23.1189,20015850.26,-5.93,29.9614,2.62,15.9,0.54574202178,27.0016006683,,2023-12-05,20211231,2021
809,601096,宏盛华源,0.1039,7162368021.01,17.2883986839,,206944370.58,-60.3499047041,,1.445597247213,7.24,0.160249558989,11.1120989946,专业工程,2023-12-05,20211231,2021
810,920375,派诺科技,0.91,492323977.56,45.5609952518,224.7407,62259329.92,110.5735011953,6295.4521,7.85,12.04,0.053038961533,42.2094410311,电网设备,2023-12-04,20211231,2021
811,874102,博源科技,1.65,98393244.07,,,2470319.68,,,6.454004226667,29.48,6.324823066667,15.9900753438,,2023-12-04,20211231,2021
812,836193,瑞一科技,0.54,169780382.18,38.8442184,169.4222,40735247.31,27.88,11.9094,3.16,29.5,-0.077986775442,46.3609449627,,2023-12-04,20211231,2021
813,000711,ST京蓝,-1.49,738005002.39,-25.859209221,71.1983,-1528281079.85,38.18,-822.0868,0.655918007693,-103.78,0.05601050347,18.8542563871,环境治理,2023-12-02,20211231,2021
814,688720,艾森股份,0.55,314478800.0,50.6481661122,,34990400.0,49.8665821473,,6.380598629047,10.52,-1.643352364297,29.2505885929,半导体,2023-12-01,20211231,2021
815,000908,*ST景峰,-0.1736,811183491.16,-7.6015143531,2.1079,-152730862.34,84.68,-142.145,0.327575644633,-43.52,0.140757228895,62.0868909067,化学制药,2023-12-01,20211231,2021
816,874330,鑫昇腾,0.15,56895929.43,,,1989656.86,,,2.351502959345,14.64,0.285193640402,35.7358187373,,2023-11-30,20211231,2021
817,874213,红壹佰,,663668223.12,,,9890055.16,,,1.591467869846,12.58,-0.522267837682,11.0653241442,,2023-11-30,20211231,2021
818,873850,百翔科技,1.67,328813485.98,26.3020713367,,72730758.86,35.8030871122,,2.95,40.15,-0.045859579,43.3869159973,,2023-11-30,20211231,2021
