序号,股票代码,股票简称,每股收益,营业总收入-营业总收入,营业总收入-同比增长,营业总收入-季度环比增长,净利润-净利润,净利润-同比增长,净利润-季度环比增长,每股净资产,净资产收益率,每股经营现金流量,销售毛利率,所处行业,最新公告日期,report_date,year
10030,603967,中创物流,0.7,11858450596.98,-4.473908434,-33.5485,243839020.02,17.29,-29.3895,6.334753082175,11.45,0.995284976974,4.3882295423,物流,2024-03-30,20221231,2022
10031,603937,丽岛新材,0.42,1602779882.24,-8.1308891288,-14.5911,87866583.32,-33.5,-78.531,7.523194124473,5.69,0.693597239755,12.0703196998,工业金属,2024-03-30,20221231,2022
10032,603899,晨光股份,1.3874,19996315623.32,13.5676586676,18.3258,1282456788.17,-15.51,-14.6191,7.389244057777,19.6,1.458340305246,19.3639475261,文娱用品,2024-03-30,20221231,2022
10033,603880,南卫股份,-0.05,545369151.61,3.399148168,10.8498,-14648702.48,35.64,-27492.3774,2.108426951524,-2.3,0.106937535405,13.236666516,医疗器械,2024-03-30,20221231,2022
10034,603767,中马传动,0.14,995548016.83,-11.1363208024,-11.0263,42244520.08,-33.64,-114.9756,4.771211344761,2.9,0.31456842671,15.1813500429,汽车零部件,2024-03-30,20221231,2022
10035,603755,日辰股份,0.52,308575935.83,-8.841427995,-14.5867,51060481.04,-37.19,-39.91,6.96235349515,7.61,0.550833712718,39.3761877553,调味发酵品Ⅱ,2024-03-30,20221231,2022
10036,603727,博迈科,0.23,3216872725.95,-21.1768053859,21.8274,64617268.3,-61.11,-101.8139,11.814884466355,2.02,1.435166023481,11.7378454834,油服工程,2024-03-30,20221231,2022
10037,603682,锦和商管,0.21,881748840.98,-2.9722597266,3.0462,97037443.74,-21.78,-58.1763,2.378359967894,8.68,1.232543908254,40.5656862687,一般零售,2024-03-30,20221231,2022
10038,603609,禾丰股份,0.58,32811758209.54,11.3435838189,-4.5658,512797304.59,333.25,-45.9346,7.615625400649,7.48,0.213465314685,6.0115248957,饲料,2024-03-30,20221231,2022
10039,603408,建霖家居,1.03,4186247515.14,-11.1599260497,-14.6596,458059061.85,21.72,-22.6861,6.395522095329,16.9,1.817098518723,24.2806048167,家居用品,2024-03-30,20221231,2022
10040,603105,芯能科技,0.38,649876022.88,45.9965783166,-41.4223,191463333.54,74.1,-61.8686,3.53435413874,11.36,1.14575763994,54.9043692547,电力,2024-03-30,20221231,2022
10041,603090,宏盛股份,0.53,714270138.02,27.7025811816,-15.6344,53391566.62,264.08,-41.8143,5.3600040496,10.23,0.1593826805,19.4282916649,通用设备,2024-03-30,20221231,2022
10042,601800,中国交建,1.1,721887459619.0,5.2572768362,0.1349,19263300632.0,6.16,-30.5123,15.125268032304,7.57,0.070429315424,11.7081375831,基础建设,2024-03-30,20221231,2022
10043,601579,会稽山,0.3,1227068366.4,-1.8507741525,52.304,144750560.95,-48.98,105.077,7.410037903913,3.96,0.537851052698,42.8182519432,非白酒,2024-03-30,20221231,2022
10044,601279,英利汽车,0.04,5094269390.59,10.8560502476,0.171,58369678.0,-60.72,72.6927,2.463054997333,1.58,0.171633981028,10.1747566357,汽车零部件,2024-03-30,20221231,2022
10045,601236,红塔证券,0.01,836168832.89,-87.5824345443,173.9018,38525064.57,-97.56,104.3889,4.849203355049,0.17,0.391556582728,,证券Ⅱ,2024-03-30,20221231,2022
10046,601200,上海环境,0.46311,6285515349.01,-12.6722166373,41.4095,519542987.89,-27.1,-62.9568,9.155061767596,5.16,1.591392976922,26.4385093269,环境治理,2024-03-30,20221231,2022
10047,601188,龙江交通,0.0942,435272521.11,-18.9046418754,-42.3176,123049950.77,-26.63,-162.3606,3.372093373257,2.78,0.038721014327,29.2470917106,铁路公路,2024-03-30,20221231,2022
10048,601139,深圳燃气,0.42,30061562776.01,40.3779401456,-2.9494,1222307106.6,-9.72,11.4203,4.570711436151,9.65,0.569027941065,14.6498366863,燃气Ⅱ,2024-03-30,20221231,2022
10049,601083,锦江航运,1.66,6840169072.77,27.3202643196,-11.9936,1826979414.48,49.0034571052,-30.7305,5.4734487386,36.28,1.988416082736,36.9398204471,航运港口,2024-03-30,20221231,2022
10050,601033,永兴股份,0.96,3293286910.21,29.872284151,-33.2896,715452736.0,5.6431734892,-82.2462,10.700062384347,9.47,1.935233042573,40.8722017953,环境治理,2024-03-30,20221231,2022
10051,601007,金陵饭店,0.107,1414842364.07,2.9745711436,-13.6552,41672895.29,48.45,-57.6408,4.023683939846,2.74,-0.010965827846,30.2298200437,酒店餐饮,2024-03-30,20221231,2022
10052,600997,开滦股份,1.17,26003933789.25,12.2508615765,-0.4023,1851122990.16,-3.9,-93.5432,8.859222939472,13.29,2.545266261283,16.2570489255,焦炭Ⅱ,2024-03-30,20221231,2022
10053,600995,南网储能,0.64,8260893377.42,0.6413090839,-64.2532,1662974320.17,33.25,-71.7031,6.232143685277,11.48,1.439494682689,48.3253140694,电力,2024-03-30,20221231,2022
10054,600988,赤峰黄金,0.27,6266787257.0,65.6730119319,25.2564,451115399.07,-22.57,472.363,3.117695826364,9.36,0.655162605024,28.6440180235,贵金属,2024-03-30,20221231,2022
10055,600987,航民股份,0.63,9570302896.7,0.8338738762,-35.5458,658008721.87,-1.32,26.7719,5.525609165576,11.73,0.840565732728,13.1061127265,纺织制造,2024-03-30,20221231,2022
10056,600971,恒源煤电,2.11,8393167117.91,24.3547309252,-28.8484,2526956989.26,81.15,24.5054,10.956686720285,21.93,2.488848573428,50.7981927655,煤炭开采,2024-03-30,20221231,2022
10057,600962,国投中鲁,0.3513,1726531019.75,19.0825071082,47.985,92105107.39,573.0090685965,923.6515,2.954273926128,12.64,1.001675249304,22.0572336317,农产品加工,2024-03-30,20221231,2022
10058,600918,中泰证券,0.08,9324533356.02,-29.0892173911,-20.6477,590207682.2,-81.56,-2133.7974,5.050301576099,1.61,2.370653647944,,证券Ⅱ,2024-03-30,20221231,2022
10059,600908,无锡银行,1.02,4480307000.0,3.0128741175,-9.4348,2001129000.0,26.65,31.9264,7.803457276808,13.01,0.781496572708,,银行Ⅱ,2024-03-30,20221231,2022
10060,600895,张江高科,0.53,1906719419.95,-9.0766214122,-4.4376,822216239.79,11.02,-88.1107,7.56180778103,7.27,-0.294273651256,62.0932088357,房地产开发,2024-03-30,20221231,2022
10061,600893,航发动力,0.48,37097148873.02,8.7822957966,93.0701,1267226260.46,6.75,-5.4788,14.406803437756,3.34,-4.217216235377,10.8220273278,航空装备Ⅱ,2024-03-30,20221231,2022
10062,600885,宏发股份,1.2,11645925592.41,16.1959852922,-10.2048,1250231940.38,17.39,-19.7265,6.867957070968,17.86,1.554782929338,35.0194942601,电网设备,2024-03-30,20221231,2022
10063,600872,中炬高新,-0.7682,5341040998.68,4.4059172814,6.2423,-592248272.39,-179.82,-1057.3709,3.831453086334,-17.41,0.862841338151,31.7010195209,调味发酵品Ⅱ,2024-03-30,20221231,2022
10064,600865,百大集团,0.48,227130626.77,-14.6511108184,15.6988,179772417.88,59.5,632.1254,6.313403055216,7.76,0.199023621169,85.654401054,一般零售,2024-03-30,20221231,2022
10065,600845,宝信软件,0.933,13149886848.21,11.8248374005,104.2933,2185886525.27,20.18,21.7979,5.031205066584,22.99,1.275983278173,33.0371218267,IT服务Ⅱ,2024-03-30,20221231,2022
10066,600838,上海九百,0.13,68543255.54,-30.5097291518,77.5453,52299718.09,-48.95,127.8853,3.570470975172,3.59,0.005119680049,22.309803991,一般零售,2024-03-30,20221231,2022
10067,600833,第一医药,0.64,2655908524.74,89.9404288902,5.4358,143556293.25,190.49,66.8316,4.26593010302,16.48,0.593093069116,20.525359126,医药商业,2024-03-30,20221231,2022
10068,600819,耀皮玻璃,0.02,4756046534.58,2.3008710947,-1.1104,15186164.85,-85.77,-504.0802,3.716889901547,0.44,0.499038804808,13.9744554598,玻璃玻纤,2024-03-30,20221231,2022
10069,600812,华北制药,-0.402,10499947065.67,1.1109920446,1.2382,-689231500.0,-3780.33,-13178.1237,3.089136510931,-12.11,0.585401303242,33.3803676942,化学制药,2024-03-30,20221231,2022
10070,600805,悦达投资,0.11,3073276005.78,-20.9332538023,-8.7525,94534032.69,112.3061207046,-174.3296,5.057475513891,2.23,0.012928724204,6.5663299977,综合Ⅱ,2024-03-30,20221231,2022
10071,600794,保税科技,0.14,1341347273.46,-28.3156835387,-9.0313,163387968.88,62.17,-23.3907,1.924178797687,7.14,0.415385616098,24.9860815615,物流,2024-03-30,20221231,2022
10072,600760,中航沈飞,0.84,41597743943.34,19.9250024154,8.1441,2304874486.41,34.55,-9.171,6.547941785494,18.34,1.365780722936,9.9477319577,航空装备Ⅱ,2024-03-30,20221231,2022
10073,600716,凤凰股份,-0.4181,607557578.0,37.7580996581,-40.1994,-391356525.48,-1208.81,-950.7146,5.468656151799,-7.19,-2.711522743234,26.3759602748,房地产开发,2024-03-30,20221231,2022
10074,600689,上海三毛,-0.06,1033664834.74,18.1263987954,-4.7345,-12915738.83,-209.36,-965.4578,2.117428317646,-2.99,0.141727759887,8.6065745646,综合Ⅱ,2024-03-30,20221231,2022
10075,600673,东阳光,0.43,11698990629.82,-8.617023699,6.9926,1243646752.18,42.25,480.319,3.236068709325,13.06,0.386097627258,20.2308503952,综合Ⅱ,2024-03-30,20221231,2022
10076,600654,中安科,-0.12,2542244067.0,0.8830563567,27.1707,-336342720.02,77.5182404547,260.6455,0.519259888,20.84,-0.121807673078,10.9986871268,软件开发,2024-03-30,20221231,2022
10077,600651,飞乐音响,0.124,3333943724.41,-27.0708438085,-0.8971,311543095.41,168.8241360749,-119.3129,0.949875286416,13.68,-0.016244525261,21.71954972,汽车零部件,2024-03-30,20221231,2022
10078,600649,城投控股,0.31,8468142356.08,-7.8849313621,202.6143,782599694.87,-14.15,526.028,8.181617613312,3.82,-3.233738991546,9.8572027073,房地产开发,2024-03-30,20221231,2022
10079,600644,乐山电力,0.1311,2872491915.46,11.720207017,20.6453,70581335.76,-39.99,-261.7484,3.325480897935,4.02,0.252975921785,19.137544782,电力,2024-03-30,20221231,2022
10080,600629,华建集团,0.44,8039665865.95,-11.2108388721,48.0258,385278887.5,17.62,29.4956,4.655836718998,9.51,0.475729720535,23.8846483136,工程咨询服务Ⅱ,2024-03-30,20221231,2022
10081,600621,华鑫股份,0.33,2443237887.65,5.66,-12.334,352157713.55,-28.82,115.3444,6.989272222108,4.81,1.508652143007,28.3181328686,证券Ⅱ,2024-03-30,20221231,2022
10082,600616,金枫酒业,0.01,661605732.82,1.8827720496,32.7605,5156062.76,140.1381335027,667.9532,2.853638645693,0.27,0.152533616216,42.295094238,非白酒,2024-03-30,20221231,2022
10083,600601,方正科技,-0.1,4888692765.57,-9.9955725327,28.1112,-423542465.61,65.0439940282,106.8587,0.827734899637,,0.114672750955,16.2268594913,元件,2024-03-30,20221231,2022
10084,600588,用友网络,0.06,9261744112.0,3.6940621942,78.0962,219171878.0,-69.0,367.3888,3.337882697971,2.0,0.083282341155,56.3738321947,软件开发,2024-03-30,20221231,2022
10085,600546,山煤国际,3.5,46394008211.78,-3.4536992718,-25.6782,6929406103.8,41.38,-14.3219,7.590532752185,51.83,7.199936392106,44.7997696638,煤炭开采,2024-03-30,20221231,2022
10086,600543,莫高股份,-0.3466,108314975.35,-22.8531532605,22.9157,-111312365.59,-12.783446653,-379.8702,2.996782914611,-10.94,-0.070598831807,14.4540492664,非白酒,2024-03-30,20221231,2022
10087,600503,华丽家族,0.0477,211459285.75,-59.7090529153,642.1408,76491311.34,-20.59,124.6908,2.318411123043,2.06,-0.103153014773,42.7635853017,房地产开发,2024-03-30,20221231,2022
10088,600497,驰宏锌锗,0.132,21900245142.18,0.8460628159,4.8121,670987985.08,14.58,-285.8457,2.93064309447,5.5217,0.673239449593,15.8864776296,工业金属,2024-03-30,20221231,2022
10089,600493,凤竹纺织,0.095,1148583808.97,-11.7801277636,-35.6773,25845272.83,-64.38,-111.8133,3.098580573493,3.0851,0.304984513529,12.2344591751,纺织制造,2024-03-30,20221231,2022
10090,600477,杭萧钢构,0.124,9935404895.06,3.7330915209,-4.905,267859467.85,-34.92,-11.302,2.141197307086,5.35,-0.352548493107,15.2471163255,专业工程,2024-03-30,20221231,2022
10091,600476,湘邮科技,-0.245,585782386.41,26.4810551166,-5.8467,-39331837.61,-1096.11,30.8357,0.784422842491,-27.3,-0.228754851741,11.6695538678,IT服务Ⅱ,2024-03-30,20221231,2022
10092,600456,宝钛股份,1.1658,6634631944.44,26.4692756778,-10.7733,556977184.35,-0.56,-68.4888,12.96128943864,9.1051,-0.911382732079,21.639837322,小金属,2024-03-30,20221231,2022
10093,600426,华鲁恒升,2.965,30245283380.3,13.0902168431,11.7605,6289374659.11,-13.5,-26.3023,12.679703517972,25.58,3.296474028284,28.9444970919,农化制品,2024-03-30,20221231,2022
10094,600420,国药现代,0.6113,12959320533.56,-7.0679913442,-2.7603,627794828.71,10.47,-0.0492,8.570125188097,7.09,2.436368171585,38.0788328729,化学制药,2024-03-30,20221231,2022
10095,600399,抚顺特钢,0.1,7814794222.78,5.3998106108,8.0865,196468434.63,-74.92,-188.5712,3.069993083581,3.3,0.022377897013,14.6848433107,特钢Ⅱ,2024-03-30,20221231,2022
10096,600391,航发科技,0.14,3801354330.84,8.4700093389,108.8509,46718686.01,118.96,289.3141,4.649899505154,3.1,1.656802518269,13.0608254622,航空装备Ⅱ,2024-03-30,20221231,2022
10097,600386,北巴传媒,0.11,3552525426.68,-17.5499342448,-21.4851,85982882.65,-34.81,62.9057,2.274762554874,4.65,0.686322551662,20.5003112355,汽车服务,2024-03-30,20221231,2022
10098,600369,西南证券,0.05,1786841809.16,-42.2869697518,89.8185,309416341.76,-70.2,159.3877,3.753079353089,1.23,0.446857233338,,证券Ⅱ,2024-03-30,20221231,2022
10099,600358,ST联合,0.015,564578724.63,-31.479570008,-25.5705,7593368.76,-70.42,160.5575,0.365290654911,4.11,0.148893952877,8.9538177272,广告营销,2024-03-30,20221231,2022
10100,600329,达仁堂,1.12,8249249565.18,19.4237671082,50.2162,861793906.84,12.05,-48.9448,8.431726570903,13.15,0.875623687437,39.9267553506,中药Ⅱ,2024-03-30,20221231,2022
10101,600284,浦东建设,0.5762,14887869202.35,30.6551005733,26.3922,559100961.68,6.11,-27.489,7.674160367315,7.71,2.632029547831,7.4032968565,基础建设,2024-03-30,20221231,2022
10102,600273,嘉化能源,1.15,11502675061.88,26.898064627,-6.4731,1598634842.18,-11.69,33.0186,6.964318790941,16.88,1.097625368771,21.7678441494,化学制品,2024-03-30,20221231,2022
10103,600272,开开实业,0.16,894171857.19,33.4922687393,23.8272,39928203.46,83.95,46.8042,2.340235515144,7.26,0.326514080453,23.6587099011,医药商业,2024-03-30,20221231,2022
10104,600255,鑫科材料,0.05,3093453741.62,-4.7374386272,-6.0927,97726271.76,66.02,-113.1034,0.779688511385,7.44,0.109464639712,10.6896129624,金属新材料,2024-03-30,20221231,2022
10105,600252,中恒集团,0.0231,2713769838.72,-14.171282884,17.576,79025459.61,-74.25,-278.6802,1.875563551313,1.19,-0.048945381985,59.4354015892,中药Ⅱ,2024-03-30,20221231,2022
10106,600246,万通发展,-0.1706,422149265.25,-48.0935133711,34.7216,-323107310.52,-274.82,15.2429,2.931746231006,-5.04,0.204342343056,39.0550678567,房地产开发,2024-03-30,20221231,2022
10107,600218,全柴动力,0.24,4936268279.26,-10.3832428841,-15.5208,103472050.92,-32.2,89.5071,7.113915534911,3.37,0.896526481448,9.7008518597,汽车零部件,2024-03-30,20221231,2022
10108,600210,紫江企业,0.398,9607942223.58,0.8327483271,-10.3629,603194356.68,9.04,-14.6687,3.633091496979,10.88,0.503016887503,20.5785946969,包装印刷,2024-03-30,20221231,2022
10109,600207,安彩高科,0.0898,4144288039.99,23.0049620768,30.5468,77453412.71,-63.23,-161.1411,2.868648235794,4.03,-0.083583775112,12.1314391367,光伏设备,2024-03-30,20221231,2022
10110,600185,珠免集团,-1.1,4046625527.15,-43.2698036973,115.4361,-2057327680.8,-565.88,-3877.4224,3.360839698182,-27.84,0.880593160251,24.2075999377,旅游零售Ⅱ,2024-03-30,20221231,2022
10111,600151,航天机电,-0.0724,8804463802.82,39.9092560357,25.2441,-103848594.06,-273.11,-231.8434,3.725506351506,-1.9314,0.532659903278,7.771540793,光伏设备,2024-03-30,20221231,2022
10112,600132,重庆啤酒,2.61,14039040539.45,7.0105043855,-56.3041,1263619606.46,8.35,-82.1208,4.248551377452,69.25,7.753866912014,50.4778907478,非白酒,2024-03-30,20221231,2022
10113,600127,金健米业,-0.08,6412071601.89,-0.4478357238,-13.0869,-50819808.34,-115.5266107795,64.3298,1.035682251324,-7.36,0.37172633305,2.9161581258,农产品加工,2024-03-30,20221231,2022
10114,600121,郑州煤电,0.0561,4423100166.8,37.6942811357,21.4047,68358092.47,131.7967227558,113.7531,1.339422969244,4.28,0.968445753775,35.8583338803,煤炭开采,2024-03-30,20221231,2022
10115,600104,上汽集团,1.4,744062883284.04,-4.59,2.4776,16117549650.39,-34.3,-39.5701,23.899897232847,5.84,0.813503805729,9.6099791507,乘用车,2024-03-30,20221231,2022
10116,600099,林海股份,0.043,730393230.12,-13.198167773,26.484,9318493.03,-2.06,223.1278,2.292552059602,1.87,0.188647138737,12.4320841439,摩托车及其他,2024-03-30,20221231,2022
10117,600081,东风科技,0.2311,6850324462.94,-12.8588328308,2.9404,108727248.68,-54.82,138.0387,6.79841770817,3.4325,1.275518941676,14.2938102187,汽车零部件,2024-03-30,20221231,2022
10118,600061,国投资本,0.44,17135577446.95,1.18,15.5489,2941523013.15,-38.63,188.9537,7.479643918985,6.04,1.701291497613,0.5357455093,多元金融,2024-03-30,20221231,2022
10119,600060,海信视像,1.284,45738124020.03,-2.2713286238,7.5609,1679108612.32,47.58,11.423,13.422187069759,10.0,3.82737135232,18.2239653976,黑色家电,2024-03-30,20221231,2022
10120,600058,五矿发展,0.2,81477522187.5,-6.8944782691,10.6682,366498688.01,-29.1,16.0431,4.610198718893,4.43,1.350309251187,3.5964007505,贸易Ⅱ,2024-03-30,20221231,2022
10121,600022,山东钢铁,0.0517,102289420015.55,-7.7234341989,11.4846,553647084.34,-54.8,128.1202,2.041495379073,2.49,0.510234712803,5.5584574489,普钢,2024-03-30,20221231,2022
10122,600018,上港集团,0.7423,37279806723.63,8.7233100751,-11.9996,17223915520.79,17.31,-64.6219,4.824201561407,16.253,0.5923984791,37.806507565,航运港口,2024-03-30,20221231,2022
10123,600009,上海机场,-1.26,5480447621.36,-32.7946343188,-54.4129,-2994949875.37,-89.7672394891,-5.6035,15.916374141254,-8.24,-0.047001099229,-62.4130053266,航空机场,2024-03-30,20221231,2022
10124,301339,通行宝,0.4165,597133438.81,0.6195692813,62.7364,150762133.53,-19.62,15.3317,6.041716414398,9.36,-0.309821113096,48.4240322743,计算机设备,2024-03-30,20221231,2022
10125,301282,金禄电子,1.12,1496492771.1,12.7277629431,-2.8714,141081264.92,40.57,8.5026,11.172881230463,15.0,0.421573977507,20.4585710524,元件,2024-03-30,20221231,2022
10126,301207,华兰疫苗,0.8807,1825640965.76,-0.2280516064,-46.7727,519634804.34,-16.32,-92.7723,13.741097296193,10.64,0.721637494388,88.0890333966,生物制品,2024-03-30,20221231,2022
10127,301149,隆华新材,0.3,3167841143.48,-25.9026353302,-1.4016,126975649.22,-34.55,-0.5354,3.800355928706,8.05,0.493065917197,6.6548412367,化学制品,2024-03-30,20221231,2022
10128,301138,华研精机,0.7,544902633.31,-2.4701447101,50.561,84335108.84,-14.4,43.0938,9.320105727417,7.59,0.355551883333,38.3832729307,专用设备,2024-03-30,20221231,2022
10129,301051,信濠光电,-1.27,1591249534.91,-15.2137068451,6.054,-152474788.65,-197.84,31.9891,32.37130058075,-5.66,-0.0006750415,5.4599110714,消费电子,2024-03-30,20221231,2022
10130,301004,嘉益股份,2.72,1259542220.17,115.0751318391,11.7275,271906187.46,230.9,28.6651,8.411220310659,37.18,2.564078205911,34.2624502251,家居用品,2024-03-30,20221231,2022
10131,300975,商络电子,0.2101,5640648861.97,5.1809523501,-15.6028,132375990.98,-43.99,-44.8998,2.66967621927,8.26,0.086304521175,11.6238153594,元件,2024-03-30,20221231,2022
10132,300938,信测标准,1.0666,545108653.48,38.1054192724,-4.1535,118500490.44,47.46,-40.6808,9.908350166007,11.07,1.525014803911,57.1389941953,专业服务,2024-03-30,20221231,2022
10133,300907,康平科技,0.314,994178130.5,-13.8084995232,-18.8938,30140533.82,66.46,-91.2739,7.801538521875,4.13,0.203411874479,12.8229293121,电机Ⅱ,2024-03-30,20221231,2022
10134,300901,中胤时尚,0.31,571928825.25,-1.5980104023,-47.7437,73722363.39,3.94,-21.4352,4.348700422542,7.08,-0.113673568417,18.5819433255,服装家纺,2024-03-30,20221231,2022
10135,300876,蒙泰高新,0.5172,394386363.74,-0.594837548,-2.4083,49649262.9,-28.28,-22.5013,8.640625659167,6.1,0.454419233958,21.5008280981,化学纤维,2024-03-30,20221231,2022
10136,300852,四会富仕,2.21,1218954130.54,16.1250004724,8.9033,225593229.32,22.44,9.4135,12.084618296871,19.96,3.116815039346,28.8241151613,元件,2024-03-30,20221231,2022
10137,300841,康华生物,4.4652,1446724761.5,11.9367875596,-0.659,598066216.17,-27.9,-31.5465,22.841869269296,20.97,1.448124046211,93.5623757429,生物制品,2024-03-30,20221231,2022
10138,300831,派瑞股份,0.1719,175790774.77,-1.3425783283,-24.3987,54979783.42,3.0,-40.5855,2.662750117875,6.63,0.31273814825,49.5070395496,半导体,2024-03-30,20221231,2022
10139,300801,泰和科技,1.8376,2727016064.17,23.4439424949,-6.2426,397628099.01,42.79,-18.3746,10.922358822317,17.64,2.192884403891,23.2057730031,化学制品,2024-03-30,20221231,2022
10140,300698,万马科技,0.23,508727409.72,2.1081461286,73.6804,30748215.58,657.41,53.8976,3.055020672537,7.8,-0.160024515224,30.8978229356,通信设备,2024-03-30,20221231,2022
10141,300695,兆丰股份,2.33,528137823.5,-26.4768668673,41.9582,164539630.26,30.46,47.9275,32.944200972617,7.34,2.437215267215,29.2469566043,汽车零部件,2024-03-30,20221231,2022
10142,300681,英搏尔,0.11,2005726124.06,105.5468809576,23.6624,24635016.96,-47.48,-254.318,10.303336267974,2.28,-0.838868165042,16.2157643882,汽车零部件,2024-03-30,20221231,2022
10143,300678,中科信息,0.2553,554711552.61,11.9699097624,542.6065,50181264.2,16.57,337.6575,4.225222812278,6.27,0.674806552846,27.8349890323,IT服务Ⅱ,2024-03-30,20221231,2022
10144,300675,建科院,0.4987,474135919.77,-5.7067793058,6.494,73139001.59,64.33,73.5094,4.097195330297,12.69,0.08696617978,37.2579844775,工程咨询服务Ⅱ,2024-03-30,20221231,2022
10145,300674,宇信科技,0.37,4284805653.01,14.9911576982,58.5072,252976301.87,-36.09,1702.4979,5.396083560781,6.73,0.24633264526,27.011678419,IT服务Ⅱ,2024-03-30,20221231,2022
10146,300659,中孚信息,-1.99,644205476.86,-49.2768903543,83.2489,-446914514.62,-482.39,42.6108,5.23714395945,-31.32,-1.52783565059,61.1215483869,计算机设备,2024-03-30,20221231,2022
10147,300595,欧普康视,0.7164,1525319073.48,17.7810870379,-40.3442,623848090.58,12.44,-52.0204,4.727528254794,25.74,0.728316315175,76.8892228125,医疗器械,2024-03-30,20221231,2022
10148,300579,数字认证,0.3757,1099414587.12,7.1269373623,115.9195,101438777.69,-12.63,361.2877,3.473302263741,11.35,-0.069093440815,54.6110805854,软件开发,2024-03-30,20221231,2022
10149,300575,中旗股份,0.9,2969581683.27,35.4238728367,-2.1597,420030805.26,96.63,0.3413,6.599721779565,23.04,1.663161149555,25.552682378,农化制品,2024-03-30,20221231,2022
10150,300557,理工光科,0.29,544522792.52,22.7017571831,124.9067,19664604.77,45.96,-14.1961,12.99228154441,2.42,0.440682611763,30.2604310074,通用设备,2024-03-30,20221231,2022
10151,300540,蜀道装备,-0.1591,238998211.93,-55.1803696951,8.2091,-25085863.12,67.1804263768,-655.9206,6.021236024996,-2.67,0.378639191562,18.0778960776,专用设备,2024-03-30,20221231,2022
10152,300481,濮阳惠成,1.43,1596926913.9,14.6180044036,4.2725,422302255.73,67.14,-9.9013,7.828172038036,19.71,0.968435224371,36.0014460791,电子化学品Ⅱ,2024-03-30,20221231,2022
10153,300480,光力科技,0.19,614498745.16,15.8910597111,8.9782,65114457.82,-44.56,-93.6068,3.970579318642,4.76,0.153439206243,53.2862968149,专用设备,2024-03-30,20221231,2022
10154,300479,神思电子,-0.5879,379626623.69,3.6829167339,29.1455,-115830864.56,29.75,-1562.9297,3.193419548681,-16.72,-0.046631879027,33.2450692428,计算机设备,2024-03-30,20221231,2022
10155,300458,全志科技,0.34,1514132177.25,-26.689075538,1.1564,210978402.25,-57.31,-157.7348,4.694477277428,7.39,-0.045981611714,38.3170590386,半导体,2024-03-30,20221231,2022
10156,300406,九强生物,0.67,1510871884.28,-5.5341586915,-5.2562,389097640.02,-4.07,12.5938,5.250153389066,12.66,0.672788196672,74.5898242767,医疗器械,2024-03-30,20221231,2022
10157,300383,光环新网,-0.49,7191029856.96,-6.6085838114,-8.0756,-879917952.4,-205.22,-1725.7106,6.734479220194,-7.0,0.816762384719,15.3857215114,通信服务,2024-03-30,20221231,2022
10158,300320,海达股份,0.17,2629966180.92,4.2423259664,3.3978,103089545.9,-30.5,-51.255,3.434366269616,5.1,0.192077548414,16.6542545941,橡胶,2024-03-30,20221231,2022
10159,300313,*ST天山,-0.1,76350268.21,-29.2897217117,71.7978,-31832117.37,-16.65,78.0985,0.269225450358,-33.81,-0.024173937788,14.1661902225,养殖业,2024-03-30,20221231,2022
10160,300303,聚飞光电,0.14,2261793903.64,-4.6199593557,2.604,188140570.3,-30.74,-27.8167,2.128368638312,6.51,0.263831471211,24.1976867392,光学光电子,2024-03-30,20221231,2022
10161,300286,安科瑞,0.82,1018584921.58,0.1575370069,-11.8782,170607089.59,0.32,-25.5292,5.342284702092,16.11,0.759310196568,46.1450296251,电网设备,2024-03-30,20221231,2022
10162,300259,新天科技,0.2101,1121673542.33,-5.9930819668,8.7451,245820402.75,-40.54,93.0405,2.454100224597,8.63,0.244079462622,44.0188485836,通用设备,2024-03-30,20221231,2022
10163,300218,安利股份,0.6726,1952744740.4,-4.5514846185,-13.7335,144634457.38,9.65,-737.6744,5.886947156327,12.11,0.993823403568,15.8699043371,塑料,2024-03-30,20221231,2022
10164,300200,高盟新材,0.33,1015890199.29,-7.6088893069,6.8536,140751793.55,-11.57,-20.8433,4.561506641625,7.5,0.386320173272,31.2720715026,化学制品,2024-03-30,20221231,2022
10165,300142,沃森生物,0.4546,5086445195.1,46.886898518,1.6178,728652009.34,70.35,78.7021,5.65189379923,8.23,0.747547366828,88.0177844164,生物制品,2024-03-30,20221231,2022
10166,300127,银河磁体,0.53,992117310.17,15.2091759353,0.4011,171453674.39,-11.51,-47.6531,4.333510412093,12.47,0.670275525926,27.6711987943,金属新材料,2024-03-30,20221231,2022
10167,300119,瑞普生物,0.7488,2084250399.0,3.8418924224,6.8727,346698684.97,-16.01,21.9874,9.019950277445,8.24,0.83220373139,48.4412663783,动物保健Ⅱ,2024-03-30,20221231,2022
10168,300092,科新机电,0.5234,1075395296.9,13.4219371,-7.085,121225599.39,29.7,-17.9537,3.658254039007,15.33,0.303030477118,24.0821252647,专用设备,2024-03-30,20221231,2022
10169,300047,天源迪科,0.05,5692458472.52,1.3935127844,50.2443,32587566.03,-18.73,-185.4459,5.161495555968,0.99,-0.14771704473,12.2109513518,软件开发,2024-03-30,20221231,2022
10170,200550,江铃B,1.06,30100283842.0,-14.5395589856,3.3271,915049168.0,59.37,-25.2789,10.708604509426,10.28,-1.759209132382,14.2457758754,商用车,2024-03-30,20221231,2022
