序号,股票代码,股票简称,每股收益,营业总收入-营业总收入,营业总收入-同比增长,营业总收入-季度环比增长,净利润-净利润,净利润-同比增长,净利润-季度环比增长,每股净资产,净资产收益率,每股经营现金流量,销售毛利率,所处行业,最新公告日期,report_date,year
3847,839201,天昱园,0.21,225553672.84,-18.3713985594,,17189032.19,-54.7,,1.35,16.51,0.03443945925,12.9460352662,,2021-04-28,20191231,2019
3848,839174,子西租赁,0.01,70399022.38,-13.3506791706,,1297067.76,-88.67,,1.49,0.73,0.379849933417,36.8299119412,,2021-04-28,20191231,2019
3849,839146,盈博莱,0.02,40491363.17,17.5297174778,,795602.65,112.08,,1.95,0.81,0.273557491855,29.2106614449,,2021-04-28,20191231,2019
3850,839089,索纳塔,1.33,203307004.39,28.4129604539,,49691110.26,53.14,,12.49,43.09,5.369716794,47.5738173951,,2021-04-28,20191231,2019
3851,839085,广东威林,0.91,198131524.09,14.3600314617,,27353855.39,86.83,,4.36,26.52,1.038435786522,30.4876225212,,2021-04-28,20191231,2019
3852,839033,恒电科技,0.35,102458086.9,-10.5841597976,,6991718.39,-28.58,,2.34,16.08,-0.426040667829,22.040035485,,2021-04-28,20191231,2019
3853,839012,东舟船舶,0.27,133761813.39,18.0144317867,33.2338,13793721.21,217.7,468.8524,4.34,6.18,0.045974389797,35.4801546699,,2021-04-28,20191231,2019
3854,838928,义众实业,-0.11,3708436.35,64.1260621143,,-844766.33,84.65,,0.64,-8.61,-0.12734515189,42.8545222301,,2021-04-28,20191231,2019
3855,838866,基线股份,-0.66,2766851.84,-19.415953572,,-4271580.37,-32.3837185563,,0.17,-131.48,-0.02067775144,47.6884067634,,2021-04-28,20191231,2019
3856,838856,ST好房通,-0.49,27505204.51,13.5209290633,,-28202196.84,-39.56,,0.44,-71.85,-0.404941702665,52.0040978601,,2021-04-28,20191231,2019
3857,838850,银辰精密,-0.253,23468324.6,-51.3210540616,,-8343988.34,-249.0706517214,,1.12,-20.37,-0.029133013914,7.332687396,,2021-04-28,20191231,2019
3858,838811,瀚正科技,0.73,31332305.57,180.7368684406,,12802423.54,175.69,,1.33,75.74,0.189720878243,71.9717576468,,2021-04-28,20191231,2019
3859,838775,科贝科技,-0.23,172874897.27,-17.8146180369,,-14183306.8,-301.55,,2.19,-9.67,-0.176121781108,27.5921162316,,2021-04-28,20191231,2019
3860,838770,合肥演艺,-1.1,8812751.45,1.7443712989,,-8823892.19,-90.19,,0.05,-184.48,-0.393300885,-229.4358616003,,2021-04-28,20191231,2019
3861,838629,梦赛力士,0.12,54700511.46,0.0341132156,,2302936.37,-0.1,,1.83,6.23,0.341791191483,18.314590015,,2021-04-28,20191231,2019
3862,838582,德华生态,-0.08,20041095.47,16.7448844929,,-1145714.59,80.37,,0.03,-114.77,-0.270581307221,41.6035965323,,2021-04-28,20191231,2019
3863,838574,思普科,0.07,32810663.93,15.5636130446,,1779899.15,-29.92,,1.99,3.64,0.1569868952,27.5496240164,,2021-04-28,20191231,2019
3864,838558,海兴科技,0.005,135944672.56,14.5761235266,,288762.06,-95.08,,1.55,0.29,0.128142901176,33.280519073,,2021-04-28,20191231,2019
3865,838531,圣帕新材,-0.29,103068737.45,-65.0884445741,,-27658479.71,-202.4,,1.79,-15.11,0.013761489675,4.2917906627,,2021-04-28,20191231,2019
3866,838508,誉兴通,-0.4,2641421.47,-57.2450803839,,-2021332.7,-228.67,,0.07,-150.51,-0.091463198,45.7475709092,,2021-04-28,20191231,2019
3867,838478,东仁新材,0.7,209100841.25,2.2456686273,,15481413.25,25.53,,3.36,23.31,0.550212137868,16.7597255231,,2021-04-28,20191231,2019
3868,838428,恒实股份,0.3293,164677988.93,33.9624626872,163.8189,16930702.69,33.1,364.6806,1.7,20.86,0.078605534158,41.4108019858,,2021-04-28,20191231,2019
3869,838426,飞鲸新材,0.27,92728975.52,2.0256740549,,6291928.62,37.72,,1.49,16.75,0.602612800693,35.3165222589,,2021-04-28,20191231,2019
3870,838399,高瓷科技,0.01,41982258.77,-7.5536574201,,273536.01,-77.06,,2.51,0.39,0.255927811641,35.302907643,,2021-04-28,20191231,2019
3871,838395,科融数据,0.14,77211899.52,12.3516644361,,4333160.34,88.86,,1.82,8.27,0.015371972667,35.8912248012,,2021-04-28,20191231,2019
3872,838384,新港联行,-0.77,81269958.08,-51.4333423368,14.5711,-18166574.32,-314.28,-10.87,1.66,-40.57,-0.452252817116,17.8466599007,,2021-04-28,20191231,2019
3873,838363,思为客,0.24,59239828.21,18.1400494272,,4760889.83,62.64,,1.5,17.29,0.1671418835,36.6951931443,,2021-04-28,20191231,2019
3874,838324,广尔数码,0.48,2607542838.94,-8.5348208185,35.307,16927793.77,-49.01,4930.0627,2.28,19.83,-2.090281556857,1.3959254194,,2021-04-28,20191231,2019
3875,838269,优合科技,-0.1,141178190.05,10.8991810515,,-6614949.16,-22.55,,0.88,-10.45,0.093523953392,15.057454542,,2021-04-28,20191231,2019
3876,838250,华工能源,0.05,22530483.88,34.6884485703,,720303.62,395.94,,1.72,2.85,0.215088139333,22.7714276237,,2021-04-28,20191231,2019
3877,838247,联洋人才,-0.36,13776316.73,-39.9941743593,,-4326023.22,-295.0229499666,,0.41,-60.31,-0.602267310833,25.3965006654,,2021-04-28,20191231,2019
3878,838246,山谷网安,0.0038,74281719.42,-13.3542215209,,194290.03,-79.63,,1.33,0.28,0.024055692993,34.8633720681,,2021-04-28,20191231,2019
3879,838150,历康科技,-0.2,9214664.13,-49.9041790762,,-4062968.91,-778.6283854971,,0.55,-30.95,-0.0940278525,33.0257075794,,2021-04-28,20191231,2019
3880,838099,ST日辉达,-0.29,14941562.41,-28.8808501524,,-1527406.66,-8.11,,0.19,-87.57,0.130682401923,21.20705354,,2021-04-28,20191231,2019
3881,837968,康韵生物,-0.06,146599475.0,13.8992299856,,-1784774.17,-174.29,,1.92,-3.13,-0.032678487179,19.0039972926,,2021-04-28,20191231,2019
3882,837718,中泓在线,0.47,43119400.35,16.0358858594,,9223747.15,21.55,,1.86,24.87,0.395695626263,75.2178146652,,2021-04-28,20191231,2019
3883,837695,航天汇智,0.15,47113616.49,7.3486447912,,3038838.86,35.15,,1.39,10.91,0.050208073089,31.4729218317,,2021-04-28,20191231,2019
3884,837691,中豪科技,0.1,80698022.16,30.0755407459,,2600229.85,30.27,,1.57,6.32,-0.143693287037,13.2893596435,,2021-04-28,20191231,2019
3885,837681,天池股份,-0.02,14380948.97,32.6969214931,,-872444.83,48.57,,0.97,-2.21,0.085770276439,32.9187936059,,2021-04-28,20191231,2019
3886,837662,恒锐智能,0.4928,52858573.23,19.4495905673,,4928497.3,-30.31,,2.91,17.66,0.072204272,25.9365871272,,2021-04-28,20191231,2019
3887,837631,拓普药业,0.01,50363712.51,31.9928226158,,282563.65,-266.95,,1.08,0.65,0.35379807125,27.3252968936,,2021-04-28,20191231,2019
3888,837620,永力达,-0.72,20699898.29,-33.7493708616,,-17078670.36,-3133.75,,0.77,-63.77,-0.019530790541,3.5209060923,,2021-04-28,20191231,2019
3889,837595,坦程物联,0.13,16621969.46,1.8162863797,,2486686.99,167.61,,0.77,19.27,0.004968017127,62.0506731457,,2021-04-28,20191231,2019
3890,837588,朗骏智能,-0.0002,116358235.72,-13.3567048816,,-4949.83,-100.08,,1.95,-0.01,0.558048818929,27.8204847381,,2021-04-28,20191231,2019
3891,837558,宏辉石油,0.07,86475605.8,-84.452957644,237.1002,5184714.79,-84.65,216.9309,1.97,3.63,1.459468873966,8.841688369,,2021-04-28,20191231,2019
3892,837530,格力物业,0.26,79321967.01,12.3836869001,,2629728.82,119.79,,2.13,13.13,0.176190661,11.5775998077,,2021-04-28,20191231,2019
3893,837525,纳兰德,1.04,80773306.6,42.9595533473,,21847307.44,74.81,,4.26,63.14,0.107802786794,62.8216021925,,2021-04-28,20191231,2019
3894,837432,唐彩股份,1.19,54209286.34,9.0940855706,,12618154.0,34.18,,3.72,28.35,2.154163506616,39.5956131859,,2021-04-28,20191231,2019
3895,837372,泰纳科技,0.59,332794461.74,39.3453634628,108.3279,29473971.95,-27.41,27.0621,5.08,12.24,0.524867593825,32.1981070237,,2021-04-28,20191231,2019
3896,837333,中电高光,-0.2,121604271.56,-21.7994801085,,-12984194.56,-191.53,,1.66,-12.83,-0.099020445077,39.1266545242,,2021-04-28,20191231,2019
3897,837327,创远科技,0.1,50076871.8,-22.9360436873,,3489357.51,-66.72,,1.6,6.43,-0.334804328677,42.4685856875,,2021-04-28,20191231,2019
3898,837231,津通报关,0.18,35128434.8,6.6716994388,-16.34,2572164.73,86.23,-17.6427,1.5,13.06,0.276911737857,15.7874234408,,2021-04-28,20191231,2019
3899,837220,弘方科技,0.41,66007667.17,0.2396541639,,12391103.08,-20.35,,1.89,21.96,0.131789411667,43.6277865507,,2021-04-28,20191231,2019
3900,837207,ST水发环,0.004,71811320.98,-28.956675678,,403045.8,-87.83,,1.05,0.39,-0.259450530398,27.8074533479,,2021-04-28,20191231,2019
3901,837185,无锡协力,-0.34,27664437.28,40.6514126127,,-9273580.06,321.98,,1.77,200.0,-0.401478264312,2.4847836341,,2021-04-28,20191231,2019
3902,837181,智诺科技,-0.23,202038131.26,39.6363309648,304.047,-34372839.17,-18.37,-179.6638,1.71,-12.73,0.088856070378,19.9046127576,,2021-04-28,20191231,2019
3903,837106,三鹤药业,0.14,58945617.25,-2.9963647231,,2197211.56,-14.03,,1.79,7.91,-0.152906531875,41.367362202,,2021-04-28,20191231,2019
3904,837087,五福坊,0.03,384083934.57,76.3121990228,,1082736.52,161.2,,1.09,2.36,-0.073648062684,13.9337888136,,2021-04-28,20191231,2019
3905,837074,富邦物流,-0.44,289490088.47,6.939979625,,-8721236.71,-1935.82,,1.82,-21.43,1.144274592,10.3460742985,,2021-04-28,20191231,2019
3906,837044,德蓝股份,0.03,188589935.57,1.4431373097,,3277525.05,-68.57,,1.77,1.77,-0.10641431468,25.5927372551,,2021-04-28,20191231,2019
3907,837021,大舟网络,-0.19,17170179.41,15.520300574,,-1945965.82,-5970.94,,0.59,-28.18,-0.034624941,36.2369941596,,2021-04-28,20191231,2019
3908,837019,百家医道,0.03,12904471.89,238.7916638518,,435405.36,107.98,,0.21,12.69,0.191480022164,55.9101626281,,2021-04-28,20191231,2019
3909,836974,上海功途,0.04,8904008.57,-4.6534131076,,231143.63,42.45,,1.35,3.16,-0.0843081,71.9703221265,,2021-04-28,20191231,2019
3910,836910,利民生物,-0.39,8841024.31,-16.0892877643,,-11663905.64,35.56,,1.17,-28.48,-0.016827237,0.4725536152,,2021-04-28,20191231,2019
3911,836909,智房科技,0.01,134532260.92,-32.4179358998,,1224430.56,108.18,,1.02,1.22,0.540786682186,17.2586160236,,2021-04-28,20191231,2019
3912,836872,迈信智农,-0.39,8637513.54,-73.9421356058,,-7668696.02,-1114.13,,0.77,-40.66,-0.323906464103,25.198519573,,2021-04-28,20191231,2019
3913,836858,爱用科技,0.18,57143827.52,4.7657674556,,5567139.54,-67.73,,2.49,7.63,0.270696665681,56.5379763697,,2021-04-28,20191231,2019
3914,836777,龙之泉,0.19,135937933.66,7.5028551835,,11533486.12,-2.04,,3.34,5.87,0.001388318167,29.8005767112,,2021-04-28,20191231,2019
3915,836696,旗华建设,0.27,60611023.53,-14.865210881,,4372958.87,-76.05,,3.77,7.52,-0.538602285625,43.5918076139,,2021-04-28,20191231,2019
3916,836690,悦泰物流,0.0873,61557550.31,-12.6228136255,129.3525,3155295.29,621.59,3573.4771,1.91,7.45,0.236459137709,14.4721731049,,2021-04-28,20191231,2019
3917,836666,合德堂,-0.05,1072289.22,11.2666380862,,-528957.67,89.74,,-0.04,,-0.022326303,3.5560322056,,2021-04-28,20191231,2019
3918,836645,三瑞农科,0.84,177307533.26,12.707589958,7682.6838,88710040.5,14.33,172.8329,4.13,21.41,1.082697409681,61.2002353622,,2021-04-28,20191231,2019
3919,836579,蓝天股份,0.08,70722872.08,12.5071893581,,1503847.32,-18.93,,1.85,3.37,-0.843590363501,22.2591680414,,2021-04-28,20191231,2019
3920,836453,锐达科技,0.0418,66028063.09,-21.0125008077,,2130054.51,-62.89,,1.11,3.86,0.222359429608,39.862277732,,2021-04-28,20191231,2019
3921,836344,隆海生物,0.25,119109972.94,50.0442356419,,7940179.17,38.3,,1.89,14.28,0.080004547937,4.2465425314,,2021-04-28,20191231,2019
3922,836331,优晟股份,0.0028,36423468.92,-23.6998798367,93.8535,58484.81,100.7,-197.5599,1.02,0.27,0.015421312537,31.7702069932,,2021-04-28,20191231,2019
3923,836321,天合牧科,-0.22,163777433.39,14.3665262107,,-9647116.4,133.12,,2.89,-7.36,0.84577357406,-1.2992933312,,2021-04-28,20191231,2019
3924,836300,实为信息,0.24,39599857.25,14.2498508933,,3344216.93,-11.86,,2.23,10.47,0.464825775788,26.335092862,,2021-04-28,20191231,2019
3925,836241,比特耐特,0.93,99006787.14,1.6775326074,,9412130.05,17.95,,4.24,24.6,0.477211428713,25.3571931735,,2021-04-28,20191231,2019
3926,836206,钱皇股份,0.19,133013672.51,15.9795536394,,2423194.1,57.1,,0.5,45.81,0.545943012308,19.2220580092,,2021-04-28,20191231,2019
3927,836194,诺龙技术,0.3522,62106528.42,80.0606270332,,7051967.01,121.27,,1.68,22.3,-0.060916343032,35.1628707087,,2021-04-28,20191231,2019
3928,836163,美安医药,0.36,433592198.28,-6.9075951608,,15485801.8,-48.57,,4.05,9.41,-0.213219398779,19.1120343767,,2021-04-28,20191231,2019
3929,836126,丰泰新材,0.42,25569885.12,44.9161682441,,10224383.43,307.08,,1.78,25.95,0.211792956398,38.579125341,,2021-04-28,20191231,2019
3930,836100,瑞捷电气,0.22,72916806.59,10.3592758669,,13553547.51,3.81,,1.66,13.66,0.160807502222,54.0725801141,,2021-04-28,20191231,2019
3931,836098,华浩科技,0.01,15018078.89,304.6293124878,,187032.84,102.11,,0.08,8.28,0.171582517087,54.5111495283,,2021-04-28,20191231,2019
3932,836036,昆仑股份,0.09,97297966.22,0.9092278972,,11206005.37,-26.14,,1.29,7.27,-0.0712702368,61.3268020681,,2021-04-28,20191231,2019
3933,835970,联发科技,0.03,69107514.49,-18.4965323822,,735436.87,228.06,,1.53,2.23,0.247192872727,23.2906352786,,2021-04-28,20191231,2019
3934,835913,虎符科技,0.02,3784589.99,-19.0051465682,,277176.64,274.8,,0.77,2.61,-0.014832304286,58.0265575875,,2021-04-28,20191231,2019
3935,835888,尚阳股份,0.36,862973127.27,-5.6338318289,,25312509.0,-27.61,,4.07,8.91,0.248896851223,11.5243793274,,2021-04-28,20191231,2019
3936,835856,明炬气体,0.14,49398813.87,-23.9940615454,,6226867.52,-34.32,,1.41,10.06,0.605127907727,32.6282244801,,2021-04-28,20191231,2019
3937,835850,凯欣股份,0.45,278838405.4,35.9048724504,,25731341.55,29.38,,2.66,18.59,0.275377063389,20.5622376508,,2021-04-28,20191231,2019
3938,835764,迪生数字,0.42,42945040.3,6.5113922717,,4618733.48,18.46,,3.44,12.62,-0.309407163636,43.1557445995,,2021-04-28,20191231,2019
3939,835729,佰能蓝天,0.21,202214619.6,38.4898265528,,21034329.2,60.17,,1.56,14.32,0.13218275277,20.6271257155,,2021-04-28,20191231,2019
3940,835675,蓝色方略,-0.28,89523918.77,-57.0747035558,,-8566958.45,-180.43,,3.75,-5.91,1.259423040378,28.0092154192,,2021-04-28,20191231,2019
3941,835654,ST万源生,0.34,530955971.38,1.9831019972,102.7721,40950813.2,0.26,6.169,2.49,12.81,-0.07589371038,19.8891068097,,2021-04-28,20191231,2019
3942,835609,港龙股份,0.37,968442157.76,-1.1577498716,,82290668.28,6.42,,1.61,22.27,0.866771870671,16.8194232774,,2021-04-28,20191231,2019
3943,835597,防护科技,0.64,47045745.43,19.9219476518,,4462063.46,267.89,,1.66,42.29,1.093571905714,29.5226298001,,2021-04-28,20191231,2019
3944,835567,泰维能源,0.01,28928703.91,36.255416661,,955380.1,-87.08,,1.17,1.14,-0.082647551394,37.533013763,,2021-04-28,20191231,2019
3945,835555,森林股份,0.1068,126949589.43,-13.178186856,,1894720.17,-34.71,,1.7,6.26,0.30609012616,7.1609335019,,2021-04-28,20191231,2019
3946,835538,额尔敦,0.49,389529610.99,31.2096104389,110.1115,17924621.88,116.72,135.9811,4.19,12.45,-1.576505827671,13.2531274141,,2021-04-28,20191231,2019
3947,835500,百丞税务,3.3317,53957272.09,41.4761956814,,16658627.88,105.19,,4.78,91.35,3.68178464,61.9366049941,,2021-04-28,20191231,2019
3948,835450,隆源装备,0.16,68650908.27,1.5603779899,116.8761,5485869.86,-1.31,9606.6841,1.73,13.02,0.425034331154,31.5810713017,,2021-04-28,20191231,2019
3949,835448,秦汉精工,0.26,40335828.0,14.8132413497,,5252988.33,15.48,,2.37,11.44,-0.2778014285,29.6207034104,,2021-04-28,20191231,2019
3950,835435,江苏海天,1.99,201581274.69,14.4123330568,,23854259.66,228.72,,4.57,55.19,0.994332475833,23.016943623,,2021-04-28,20191231,2019
3951,835405,意天物联,0.14,166535449.85,-23.6007757465,,2293139.95,-60.27,,2.34,6.31,0.305083494027,7.4012356355,,2021-04-28,20191231,2019
3952,835364,ST德善,-0.37,14509170.52,-1.7526829616,,-9589373.33,34.0,,0.14,-113.09,-0.063919687405,-3.169876523,,2021-04-28,20191231,2019
3953,835298,宇球电子,0.31,559515508.03,2.988595153,15.4512,27461835.6,24.06,190.8759,3.75,8.29,0.777951011667,22.7816261016,,2021-04-28,20191231,2019
3954,835297,东杨新材,0.82,209274017.45,8.5065393525,,25065328.75,25.9,,3.18,26.14,0.360094566292,23.6178971963,,2021-04-28,20191231,2019
3955,835272,凯基生物,-0.01,45353482.63,1.8693088563,,-273387.09,-104.95,,2.28,-0.31,0.635173241384,43.1696912886,,2021-04-28,20191231,2019
3956,835266,谷峰科技,0.06,74346027.61,-28.8192044857,,2973566.72,-77.86,,1.11,5.51,-0.212582332137,30.1990754204,,2021-04-28,20191231,2019
3957,835217,汉唐环保,0.23,158474237.09,3.603469179,,25355715.16,193.05,,2.55,9.26,1.651475418384,6.6765369844,,2021-04-28,20191231,2019
3958,835196,开天股份,-0.06,145669339.13,-24.5785008772,,-4812588.36,-167.57,,3.17,-2.0,0.064857522533,47.4903570533,,2021-04-28,20191231,2019
3959,835159,康纶科技,-0.08,35921320.09,-22.2897006999,,-4584150.3,-991.05,,1.74,-4.71,0.162962475926,47.4010829706,,2021-04-28,20191231,2019
3960,835063,旺翔数科,0.07,235201875.03,8.1926095588,,3175425.49,3.63,,1.57,4.85,0.398595967546,10.2903794865,,2021-04-28,20191231,2019
3961,835051,中科物联,0.13,68717731.89,19.4737401767,,10804532.26,15.57,,2.66,11.6,-0.018502442432,43.8438686804,,2021-04-28,20191231,2019
3962,834911,高达软件,0.04,65833145.07,9.030730359,,2008689.57,138.43,,0.91,4.32,0.112547279817,63.2394870938,,2021-04-28,20191231,2019
3963,834879,理工宇龙,-0.0026,16139982.93,23.336004065,,-45509.7,97.92,,0.82,-0.31,0.005403472727,28.5016351006,,2021-04-28,20191231,2019
3964,834832,络捷斯特,-0.05,131167208.94,4.6450599873,173.6087,-2813246.55,42.3702690327,282.6486,3.14,-1.61,0.78508675605,29.2632999285,,2021-04-28,20191231,2019
3965,834803,鑫昌龙,-0.15,202337684.19,-1.8428431717,-25.4322,-14791302.17,-1840.78,-722.2406,0.95,-14.48,0.322413038423,9.8337604879,,2021-04-28,20191231,2019
3966,834793,华强方特,0.82,5089608210.62,17.3331629011,-26.884,793155731.89,3.2,-66.2592,10.39,8.13,2.285317366074,52.6806420248,,2021-04-28,20191231,2019
3967,834791,飞企互联,0.12,223196171.0,44.6388998139,1012.8602,3789087.25,-46.77,152.3232,1.3,9.58,-0.637632707496,38.2192207276,,2021-04-28,20191231,2019
3968,834679,恒润汽车,0.02,201214182.71,-15.1023783866,,3842146.71,-48.2617616226,,1.55,1.58,0.047732342711,28.6761801245,,2021-04-28,20191231,2019
3969,834588,星光电影,0.01,79027110.59,-4.5437324391,,710843.89,-88.19,,1.08,0.85,0.125609856495,12.7040158688,,2021-04-28,20191231,2019
3970,834587,ST鼎端,-0.48,23510.78,-99.8432010631,,-17323435.47,-271.59,,0.57,-59.69,-0.186623620879,,,2021-04-28,20191231,2019
3971,834487,榆农科技,0.08,30410041.38,-14.3757965289,,471053.56,-55.36,,2.7,2.98,-0.14376511799,25.0776073097,,2021-04-28,20191231,2019
3972,834473,傲冠股份,0.11,95678444.38,2.6763483999,,2405020.8,72.74,,2.88,3.6,-0.558402620333,28.5852462143,,2021-04-28,20191231,2019
3973,834469,东管电力,-0.02,264627997.69,0.3138192168,,-2176499.45,70.06,,3.48,-0.44,-0.376197592303,16.1006802575,,2021-04-28,20191231,2019
3974,834424,美乐雅,0.33,322320942.25,54.7949436396,,6877683.14,234.44,,1.38,27.96,0.324324052638,32.4128936304,,2021-04-28,20191231,2019
3975,834370,威旗科技,0.04,24969730.11,11.1092371156,,616283.39,211.5,,1.08,3.88,0.024238754,33.6852855956,,2021-04-28,20191231,2019
3976,834361,融航信息,0.27,27341578.34,43.7487560851,,4481310.74,44.82,,1.59,29.39,1.091860355,94.0270188513,,2021-04-28,20191231,2019
3977,834347,天畅环保,0.01,57647266.66,7.4202161469,,687992.15,200.95,,1.39,0.89,0.115172513106,23.2789381484,,2021-04-28,20191231,2019
3978,834345,房谱科技,-0.17,31894513.51,-24.5284444877,,-5274977.57,70.99,,0.06,-216.13,-0.094530987311,61.9179179636,,2021-04-28,20191231,2019
3979,834258,天纵生物,0.4,134272237.66,31.7852924849,,19849332.96,156.19,,1.07,46.72,0.893553856212,82.7947992507,,2021-04-28,20191231,2019
3980,834223,永诚保险,0.05,4700499646.8,-10.1678713021,,108896570.58,127.62,,1.0766,4.9071,-0.034896676093,,,2021-04-28,20191231,2019
3981,834221,华畅科技,0.14,84842178.33,13.3745124139,,3569907.33,-14.29,,1.48,9.71,0.290887519231,25.8719035768,,2021-04-28,20191231,2019
3982,834179,赛科星,-0.08,2779715453.28,27.8360072369,28.3097,-74148513.77,-168.02,-1911.7896,2.37,-3.25,1.990132017592,11.9953388724,,2021-04-28,20191231,2019
3983,833984,民太安,0.05,542978792.16,11.0748097372,,7825776.01,-14.07,,1.75,3.12,0.136825837164,22.2911174207,,2021-04-28,20191231,2019
3984,833967,万极科技,0.13,116099251.65,-0.8830064265,,5534801.03,-39.25,,3.55,3.5,0.100139657427,30.9133934284,,2021-04-28,20191231,2019
3985,833939,御康医疗,-0.18,150941317.07,14.4583665347,,-3830060.06,-13824.62,,1.34,-12.48,-0.295790346729,8.3856106371,,2021-04-28,20191231,2019
3986,833822,铭慧股份,0.17,74862322.08,44.7514899991,,10235008.88,1176.16,,3.3,5.31,0.276797166667,44.7946444063,,2021-04-28,20191231,2019
3987,833816,志成股份,0.13,58950719.62,28.8987765111,,3944266.21,163.07,,1.32,10.47,0.009091642691,32.7260946675,,2021-04-28,20191231,2019
3988,833783,源培生物,0.02,30428552.4,53.0908618981,,726976.62,177.3,,2.58,0.64,0.166865162727,55.4773711483,,2021-04-28,20191231,2019
3989,833700,阿斯克,0.4,108318696.96,32.5691426496,,14485016.33,102.22,,2.58,15.66,0.436175717582,58.0182942408,,2021-04-28,20191231,2019
3990,833693,华邦精工,0.2713,56137674.77,-0.6439047298,,6783731.87,20.53,,2.0,13.27,0.447229989957,32.3530644338,,2021-04-28,20191231,2019
3991,833620,无锡煤机,0.23,138779847.17,25.9825964058,,13231242.4,-22.35,,5.76,10.11,0.491733456175,40.5659754482,,2021-04-28,20191231,2019
3992,833586,雷诺尔,-0.02,235764340.61,-22.4009858437,,-4723854.68,-337.09,,2.48,-0.94,-0.045330388925,41.6828520656,,2021-04-28,20191231,2019
3993,833585,千叶珠宝,0.5,1272870264.08,5.8323993036,,55236782.53,0.31,,10.22,5.02,0.050000165199,30.2419763202,,2021-04-28,20191231,2019
3994,833562,ST金粮,-0.22,53388798.99,-63.8479758596,,-12239516.35,-582.35,,1.35,-15.18,-0.492911929455,4.6134589401,,2021-04-28,20191231,2019
3995,833535,新青年,0.18,37976776.79,-15.1488231238,,2026089.38,-9.73,,1.96,9.86,0.478347388182,25.3231870445,,2021-04-28,20191231,2019
3996,833457,云朵科技,0.21,53803089.73,40.3887494273,,4926028.71,115.64,,1.89,11.49,-0.20634,60.7025701756,,2021-04-28,20191231,2019
3997,833434,博锐斯,0.13,162123451.06,1.0172669876,,4748269.2,31.08,,3.29,4.18,-0.1035836,22.5514582875,,2021-04-28,20191231,2019
3998,833393,速达科技,-0.81,40172771.57,35.7783053289,,-98404154.34,-25.38,,1.64,200.0,0.230719946748,53.4123073451,,2021-04-28,20191231,2019
3999,833347,三元环境,0.21,94669144.07,20.9826307543,,6856946.08,31.02,,1.64,13.58,0.185105345455,35.9716495005,,2021-04-28,20191231,2019
4000,833316,宏商科技,0.3,186947202.06,-7.9818362743,,22827861.38,17.22,,3.45,8.79,0.672077379467,37.9839998393,,2021-04-28,20191231,2019
4001,833290,ST瑞立达,-0.3,662770494.93,56.9587332417,,-89203482.29,39.61,,1.02,-25.66,0.131628439566,4.8466779475,,2021-04-28,20191231,2019
4002,833282,康达新能,-0.11,335416223.37,26.1837080786,,-6297798.21,-145.0,,3.44,-2.67,0.381916215822,17.2551316327,,2021-04-28,20191231,2019
4003,833265,润杰农科,0.29,134947287.05,24.3273277501,,4653290.27,-21.79,,1.34,18.3,0.077444414059,27.7328389685,,2021-04-28,20191231,2019
4004,833248,中景橙石,0.46,165427229.96,-14.2418722499,,13711628.31,-11.3,,4.9,9.33,-0.261704691,28.0265744589,,2021-04-28,20191231,2019
4005,833228,中电国服,-0.02,244481172.35,-27.9644089466,,-650181.25,-128.15,,1.7,-1.27,0.048690650741,11.0306127669,,2021-04-28,20191231,2019
4006,833217,拓阔技术,-0.08,986441.07,14.5169392164,,-1771376.03,36.37,,0.007,-179.76,-0.035177683177,-52.709570375,,2021-04-28,20191231,2019
4007,833204,百事达,0.49,79315740.96,8.5312365169,,10752296.49,46.04,,2.97,14.78,0.361351853057,35.0416964572,,2021-04-28,20191231,2019
4008,833197,天晟股份,0.72,374091161.77,16.5261716846,179.0735,58654931.72,29.51,164.9825,3.41,24.69,0.384684661896,31.5429392776,,2021-04-28,20191231,2019
4009,833151,通用体智,-0.24,107695809.62,-45.5110198193,,-12535521.74,-170.73,,1.44,-14.67,-0.289101355492,50.4029233835,,2021-04-28,20191231,2019
4010,833136,世创科技,0.41,172955901.05,20.1418714032,,12790417.74,85.2,,2.65,16.78,-0.376024394037,28.963613358,,2021-04-28,20191231,2019
4011,833120,瑞铁股份,0.53,310774551.14,1.7249792306,,29508207.29,25.6,,4.56,12.25,-0.058161154464,35.8607350734,,2021-04-28,20191231,2019
4012,833058,触动时代,-1.02,9748601.88,78.3397455027,,-6108582.07,84.22,,-0.88,,-0.424176711667,14.8595932815,,2021-04-28,20191231,2019
4013,833047,天堰科技,0.11,192547178.2,-4.2722435504,435.8105,18125966.19,-27.78,359.6296,3.98,2.85,-0.30820156574,59.6870566655,,2021-04-28,20191231,2019
4014,832989,鑫博技术,0.31,231224799.6,-22.5721042966,,16505137.37,-62.89,,3.99,8.08,0.220355946038,21.7435674664,,2021-04-28,20191231,2019
4015,832902,花木易购,-0.33,68923812.01,-29.1760586359,16.2166,-18512142.92,-564.96,-1419.4028,1.29,-22.64,0.034285970671,11.8640531067,,2021-04-28,20191231,2019
4016,832896,道有道,-0.36,627454818.19,8.4106334454,20.4606,-39159926.18,-156.72,-10698.0741,3.4,-12.57,0.11072959041,8.5347618024,,2021-04-28,20191231,2019
4017,832866,博杰科技,-0.02,41621605.19,15.3613490326,,-574485.98,-69.68,,1.68,-1.07,-0.054970969793,35.9774017884,,2021-04-28,20191231,2019
